,BEARING,mean_ted,std_ted,freq_ted,island
2368,270,0.350465206,0.756610181,238104,PHR
2369,280,0.2917785,0.658313921,195981,PHR
2370,290,0.253039954,0.584567476,164807,PHR
2371,300,0.206501579,0.49176931,138518,PHR
2372,310,0.191775202,0.456112973,122273,PHR
2373,320,0.17549855,0.418257855,115571,PHR
2374,330,0.14295159,0.36598374,114175,PHR
2375,340,0.11700308,0.306802764,118147,PHR
2376,350,0.109822686,0.287766601,130734,PHR
2377,0,2.577769413,2.39560018,6235,ROS
2378,10,2.171583821,1.917113355,6754,ROS
2379,20,1.812490212,1.465719838,6696,ROS
2380,30,1.765578611,1.463003483,6310,ROS
2381,40,1.785249893,1.6269651,5721,ROS
2382,50,1.914771846,1.799650086,5131,ROS
2383,60,2.054516165,2.057440335,5499,ROS
2384,70,2.159557255,2.292565096,6453,ROS
2385,80,2.164371904,2.573811804,7103,ROS
2386,90,2.53797743,2.874560791,7862,ROS
2387,100,3.523791423,3.321689055,7243,ROS
2388,110,4.71409402,3.634292629,6204,ROS
2389,120,6.027222651,3.707731473,5113,ROS
2390,130,6.298305718,3.650245432,4584,ROS
2391,140,6.75760513,3.48237405,4368,ROS
2392,150,7.320878609,3.356464512,4083,ROS
2393,160,7.217615611,3.334661011,4020,ROS
2394,170,7.575564719,3.168254021,4600,ROS
2395,180,8.109990212,3.100333405,4237,ROS
2396,190,8.088423712,3.100355163,4466,ROS
2397,200,8.201209683,2.9275395,4447,ROS
2398,210,7.644935602,2.835230259,4368,ROS
2399,220,7.298153144,2.976232566,4179,ROS
2400,230,6.819743415,3.342841734,3832,ROS
2401,240,6.732070791,3.565434498,3832,ROS
2402,250,6.879929416,3.51855328,4307,ROS
2403,260,7.17472416,3.738853787,4529,ROS
2404,270,7.753241839,3.702437209,5074,ROS
2405,280,7.708400368,3.75977074,5902,ROS
2406,290,7.171920264,3.87173734,6035,ROS
2407,300,5.846056153,4.072460032,5790,ROS
2408,310,5.681504635,4.081500167,5393,ROS
2409,320,5.078090338,3.786099681,4707,ROS
2410,330,3.900032724,3.525101405,5076,ROS
2411,340,3.586519995,3.292454097,5058,ROS
2412,350,3.141280468,2.93132884,5306,ROS
2413,0,2.577769413,2.39560018,6235,ROS
2414,10,2.171583821,1.917113355,6754,ROS
2415,20,1.812490212,1.465719838,6696,ROS
2416,30,1.765578611,1.463003483,6310,ROS
2417,40,1.785249893,1.6269651,5721,ROS
2418,50,1.914771846,1.799650086,5131,ROS
2419,60,2.054516165,2.057440335,5499,ROS
2420,70,2.159557255,2.292565096,6453,ROS
2421,80,2.164371904,2.573811804,7103,ROS
2422,90,2.53797743,2.874560791,7862,ROS
2423,100,3.523791423,3.321689055,7243,ROS
2424,110,4.71409402,3.634292629,6204,ROS
2425,120,6.027222651,3.707731473,5113,ROS
2426,130,6.298305718,3.650245432,4584,ROS
2427,140,6.75760513,3.48237405,4368,ROS
2428,150,7.320878609,3.356464512,4083,ROS
2429,160,7.217615611,3.334661011,4020,ROS
2430,170,7.575564719,3.168254021,4600,ROS
2431,180,8.109990212,3.100333405,4237,ROS
2432,190,8.088423712,3.100355163,4466,ROS
2433,200,8.201209683,2.9275395,4447,ROS
2434,210,7.644935602,2.835230259,4368,ROS
2435,220,7.298153144,2.976232566,4179,ROS
2436,230,6.819743415,3.342841734,3832,ROS
2437,240,6.732070791,3.565434498,3832,ROS
2438,250,6.879929416,3.51855328,4307,ROS
2439,260,7.17472416,3.738853787,4529,ROS
2440,270,7.753241839,3.702437209,5074,ROS
2441,280,7.708400368,3.75977074,5902,ROS
2442,290,7.171920264,3.87173734,6035,ROS
2443,300,5.846056153,4.072460032,5790,ROS
2444,310,5.681504635,4.081500167,5393,ROS
2445,320,5.078090338,3.786099681,4707,ROS
2446,330,3.900032724,3.525101405,5076,ROS
2447,340,3.586519995,3.292454097,5058,ROS
2448,350,3.141280468,2.93132884,5306,ROS
2449,0,2.577769413,2.39560018,6235,ROS
2450,10,2.171583821,1.917113355,6754,ROS
2451,20,1.812490212,1.465719838,6696,ROS
2452,30,1.765578611,1.463003483,6310,ROS
2453,40,1.785249893,1.6269651,5721,ROS
2454,50,1.914771846,1.799650086,5131,ROS
2455,60,2.054516165,2.057440335,5499,ROS
2456,70,2.159557255,2.292565096,6453,ROS
2457,80,2.164371904,2.573811804,7103,ROS
2458,90,2.53797743,2.874560791,7862,ROS
2459,100,3.523791423,3.321689055,7243,ROS
2460,110,4.71409402,3.634292629,6204,ROS
2461,120,6.027222651,3.707731473,5113,ROS
2462,130,6.298305718,3.650245432,4584,ROS
2463,140,6.75760513,3.48237405,4368,ROS
2464,150,7.320878609,3.356464512,4083,ROS
2465,160,7.217615611,3.334661011,4020,ROS
2466,170,7.575564719,3.168254021,4600,ROS
2467,180,8.109990212,3.100333405,4237,ROS
2468,190,8.088423712,3.100355163,4466,ROS
2469,200,8.201209683,2.9275395,4447,ROS
2470,210,7.644935602,2.835230259,4368,ROS
2471,220,7.298153144,2.976232566,4179,ROS
2472,230,6.819743415,3.342841734,3832,ROS
2473,240,6.732070791,3.565434498,3832,ROS
2474,250,6.879929416,3.51855328,4307,ROS
2475,260,7.17472416,3.738853787,4529,ROS
2476,270,7.753241839,3.702437209,5074,ROS
2477,280,7.708400368,3.75977074,5902,ROS
2478,290,7.171920264,3.87173734,6035,ROS
2479,300,5.846056153,4.072460032,5790,ROS
2480,310,5.681504635,4.081500167,5393,ROS
2481,320,5.078090338,3.786099681,4707,ROS
2482,330,3.900032724,3.525101405,5076,ROS
2483,340,3.586519995,3.292454097,5058,ROS
2484,350,3.141280468,2.93132884,5306,ROS
2485,0,0.087896435,0.140112329,81603,ROT
2486,10,0.104274318,0.166858846,78147,ROT
2487,20,0.120507427,0.196726778,72216,ROT
2488,30,0.146254844,0.234010986,65819,ROT
2489,40,0.165139918,0.280904377,65568,ROT
2490,50,0.175689005,0.329427483,76739,ROT
2491,60,0.162473035,0.328616684,86139,ROT
2492,70,0.189009488,0.316560495,66208,ROT
2493,80,0.21984007,0.25056787,43573,ROT
2494,90,0.212266595,0.194490884,33465,ROT
2495,100,0.21494317,0.178179725,25443,ROT
2496,110,0.240987438,0.1741882,18878,ROT
2497,120,0.274821864,0.181813946,15488,ROT
2498,130,0.294110946,0.17724377,13754,ROT
2499,140,0.295734973,0.174467446,12860,ROT
2500,150,0.295133465,0.17035214,12509,ROT
2501,160,0.303233435,0.185239004,12992,ROT
2502,170,0.345551365,0.418371675,14892,ROT
2503,180,0.433863897,0.792401185,19317,ROT
2504,190,0.426578616,0.890451881,26462,ROT
2505,200,0.409938276,0.97357505,38219,ROT
2506,210,0.449775333,1.221187585,54812,ROT
2507,220,0.611714287,1.632501698,70366,ROT
2508,230,0.996963386,2.186937958,71935,ROT
2509,240,1.356998918,2.413083861,65633,ROT
2510,250,1.530026399,1.99202109,55187,ROT
2511,260,1.153874217,1.255097074,63586,ROT
2512,270,0.688742458,0.640027042,71146,ROT
2513,280,0.33019424,0.354604572,73392,ROT
2514,290,0.145191514,0.180898862,74018,ROT
2515,300,0.091800574,0.128366345,75149,ROT
2516,310,0.077867579,0.121518457,75312,ROT
2517,320,0.072965055,0.1162064,78083,ROT
2518,330,0.072417271,0.115533695,80840,ROT
2519,340,0.070959095,0.115529505,81607,ROT
2520,350,0.076561057,0.126177138,82645,ROT
2521,0,0.087896435,0.140112329,81603,ROT
2522,10,0.104274318,0.166858846,78147,ROT
2523,20,0.120507427,0.196726778,72216,ROT
2524,30,0.146254844,0.234010986,65819,ROT
2525,40,0.165139918,0.280904377,65568,ROT
2526,50,0.175689005,0.329427483,76739,ROT
2527,60,0.162473035,0.328616684,86139,ROT
2528,70,0.189009488,0.316560495,66208,ROT
2529,80,0.21984007,0.25056787,43573,ROT
2530,90,0.212266595,0.194490884,33465,ROT
2531,100,0.21494317,0.178179725,25443,ROT
2532,110,0.240987438,0.1741882,18878,ROT
2533,120,0.274821864,0.181813946,15488,ROT
2534,130,0.294110946,0.17724377,13754,ROT
2535,140,0.295734973,0.174467446,12860,ROT
2536,150,0.295133465,0.17035214,12509,ROT
2537,160,0.303233435,0.185239004,12992,ROT
2538,170,0.345551365,0.418371675,14892,ROT
2539,180,0.433863897,0.792401185,19317,ROT
2540,190,0.426578616,0.890451881,26462,ROT
2541,200,0.409938276,0.97357505,38219,ROT
2542,210,0.449775333,1.221187585,54812,ROT
2543,220,0.611714287,1.632501698,70366,ROT
2544,230,0.996963386,2.186937958,71935,ROT
2545,240,1.356998918,2.413083861,65633,ROT
2546,250,1.530026399,1.99202109,55187,ROT
2547,260,1.153874217,1.255097074,63586,ROT
2548,270,0.688742458,0.640027042,71146,ROT
2549,280,0.33019424,0.354604572,73392,ROT
2550,290,0.145191514,0.180898862,74018,ROT
2551,300,0.091800574,0.128366345,75149,ROT
2552,310,0.077867579,0.121518457,75312,ROT
2553,320,0.072965055,0.1162064,78083,ROT
2554,330,0.072417271,0.115533695,80840,ROT
2555,340,0.070959095,0.115529505,81607,ROT
2556,350,0.076561057,0.126177138,82645,ROT
2557,0,0.087896435,0.140112329,81603,ROT
2558,10,0.104274318,0.166858846,78147,ROT
2559,20,0.120507427,0.196726778,72216,ROT
2560,30,0.146254844,0.234010986,65819,ROT
2561,40,0.165139918,0.280904377,65568,ROT
2562,50,0.175689005,0.329427483,76739,ROT
2563,60,0.162473035,0.328616684,86139,ROT
2564,70,0.189009488,0.316560495,66208,ROT
2565,80,0.21984007,0.25056787,43573,ROT
2566,90,0.212266595,0.194490884,33465,ROT
2567,100,0.21494317,0.178179725,25443,ROT
2568,110,0.240987438,0.1741882,18878,ROT
2569,120,0.274821864,0.181813946,15488,ROT
2570,130,0.294110946,0.17724377,13754,ROT
2571,140,0.295734973,0.174467446,12860,ROT
2572,150,0.295133465,0.17035214,12509,ROT
2573,160,0.303233435,0.185239004,12992,ROT
2574,170,0.345551365,0.418371675,14892,ROT
2575,180,0.433863897,0.792401185,19317,ROT
2576,190,0.426578616,0.890451881,26462,ROT
2577,200,0.409938276,0.97357505,38219,ROT
2578,210,0.449775333,1.221187585,54812,ROT
2579,220,0.611714287,1.632501698,70366,ROT
2580,230,0.996963386,2.186937958,71935,ROT
2581,240,1.356998918,2.413083861,65633,ROT
2582,250,1.530026399,1.99202109,55187,ROT
2583,260,1.153874217,1.255097074,63586,ROT
2584,270,0.688742458,0.640027042,71146,ROT
2585,280,0.33019424,0.354604572,73392,ROT
2586,290,0.145191514,0.180898862,74018,ROT
2587,300,0.091800574,0.128366345,75149,ROT
2588,310,0.077867579,0.121518457,75312,ROT
2589,320,0.072965055,0.1162064,78083,ROT
2590,330,0.072417271,0.115533695,80840,ROT
2591,340,0.070959095,0.115529505,81607,ROT
2592,350,0.076561057,0.126177138,82645,ROT
2593,0,0.084376325,0.279400374,61012,SAI
2594,10,0.132182848,0.385132389,86312,SAI
2595,20,0.201361592,0.515910031,116687,SAI
2596,30,0.242501568,0.630670699,138959,SAI
2597,40,0.237469302,0.717046501,155699,SAI
2598,50,0.210760527,0.689195045,134057,SAI
2599,60,0.173221176,0.561848903,99956,SAI
2600,70,0.178066751,0.536278849,73687,SAI
2601,80,0.197594292,0.503461753,56478,SAI
2602,90,0.148509244,0.316937033,48362,SAI
2603,100,0.139714846,0.266062597,44445,SAI
2604,110,0.15151796,0.304994779,44456,SAI
2605,120,0.157260775,0.29297414,47237,SAI
2606,130,0.174817973,0.301143476,50381,SAI
2607,140,0.193446956,0.330064884,55131,SAI
2608,150,0.210097127,0.390819544,67818,SAI
2609,160,0.228566565,0.426341808,85372,SAI
2610,170,0.212387855,0.339361834,97004,SAI
2611,180,0.246439272,0.330914719,92484,SAI
2612,190,0.406569804,0.663185017,70443,SAI
2613,200,0.682982096,1.295334794,45570,SAI
2614,210,1.053935171,1.940685199,43691,SAI
2615,220,1.189462667,2.166623628,53379,SAI
2616,230,0.996762075,1.866419725,51827,SAI
2617,240,0.771081428,1.333815246,42642,SAI
2618,250,0.622885254,1.028631045,37432,SAI
2619,260,0.496112874,0.746029869,32588,SAI
2620,270,0.420824178,0.594698669,28603,SAI
2621,280,0.314269653,0.449164439,25801,SAI
2622,290,0.202408538,0.278965516,24440,SAI
2623,300,0.152779171,0.237666573,24163,SAI
2624,310,0.10243122,0.191232126,26126,SAI
2625,320,0.079639582,0.164970783,28428,SAI
2626,330,0.069454108,0.153184172,32803,SAI
2627,340,0.06053479,0.153652591,39037,SAI
2628,350,0.063796065,0.193572601,47340,SAI
2629,0,0.084376325,0.279400374,61012,SAI
2630,10,0.132182848,0.385132389,86312,SAI
2631,20,0.201361592,0.515910031,116687,SAI
2632,30,0.242501568,0.630670699,138959,SAI
2633,40,0.237469302,0.717046501,155699,SAI
2634,50,0.210760527,0.689195045,134057,SAI
2635,60,0.173221176,0.561848903,99956,SAI
2636,70,0.178066751,0.536278849,73687,SAI
2637,80,0.197594292,0.503461753,56478,SAI
2638,90,0.148509244,0.316937033,48362,SAI
2639,100,0.139714846,0.266062597,44445,SAI
2640,110,0.15151796,0.304994779,44456,SAI
2641,120,0.157260775,0.29297414,47237,SAI
2642,130,0.174817973,0.301143476,50381,SAI
2643,140,0.193446956,0.330064884,55131,SAI
2644,150,0.210097127,0.390819544,67818,SAI
2645,160,0.228566565,0.426341808,85372,SAI
2646,170,0.212387855,0.339361834,97004,SAI
2647,180,0.246439272,0.330914719,92484,SAI
2648,190,0.406569804,0.663185017,70443,SAI
2649,200,0.682982096,1.295334794,45570,SAI
2650,210,1.053935171,1.940685199,43691,SAI
2651,220,1.189462667,2.166623628,53379,SAI
2652,230,0.996762075,1.866419725,51827,SAI
2653,240,0.771081428,1.333815246,42642,SAI
2654,250,0.622885254,1.028631045,37432,SAI
2655,260,0.496112874,0.746029869,32588,SAI
2656,270,0.420824178,0.594698669,28603,SAI
2657,280,0.314269653,0.449164439,25801,SAI
2658,290,0.202408538,0.278965516,24440,SAI
2659,300,0.152779171,0.237666573,24163,SAI
2660,310,0.10243122,0.191232126,26126,SAI
2661,320,0.079639582,0.164970783,28428,SAI
2662,330,0.069454108,0.153184172,32803,SAI
2663,340,0.06053479,0.153652591,39037,SAI
2664,350,0.063796065,0.193572601,47340,SAI
2665,0,0.084376325,0.279400374,61012,SAI
2666,10,0.132182848,0.385132389,86312,SAI
2667,20,0.201361592,0.515910031,116687,SAI
2668,30,0.242501568,0.630670699,138959,SAI
2669,40,0.237469302,0.717046501,155699,SAI
2670,50,0.210760527,0.689195045,134057,SAI
2671,60,0.173221176,0.561848903,99956,SAI
2672,70,0.178066751,0.536278849,73687,SAI
2673,80,0.197594292,0.503461753,56478,SAI
2674,90,0.148509244,0.316937033,48362,SAI
2675,100,0.139714846,0.266062597,44445,SAI
2676,110,0.15151796,0.304994779,44456,SAI
2677,120,0.157260775,0.29297414,47237,SAI
2678,130,0.174817973,0.301143476,50381,SAI
2679,140,0.193446956,0.330064884,55131,SAI
2680,150,0.210097127,0.390819544,67818,SAI
2681,160,0.228566565,0.426341808,85372,SAI
2682,170,0.212387855,0.339361834,97004,SAI
2683,180,0.246439272,0.330914719,92484,SAI
2684,190,0.406569804,0.663185017,70443,SAI
2685,200,0.682982096,1.295334794,45570,SAI
2686,210,1.053935171,1.940685199,43691,SAI
2687,220,1.189462667,2.166623628,53379,SAI
2688,230,0.996762075,1.866419725,51827,SAI
2689,240,0.771081428,1.333815246,42642,SAI
2690,250,0.622885254,1.028631045,37432,SAI
2691,260,0.496112874,0.746029869,32588,SAI
2692,270,0.420824178,0.594698669,28603,SAI
2693,280,0.314269653,0.449164439,25801,SAI
2694,290,0.202408538,0.278965516,24440,SAI
2695,300,0.152779171,0.237666573,24163,SAI
2696,310,0.10243122,0.191232126,26126,SAI
2697,320,0.079639582,0.164970783,28428,SAI
2698,330,0.069454108,0.153184172,32803,SAI
2699,340,0.06053479,0.153652591,39037,SAI
2700,350,0.063796065,0.193572601,47340,SAI
2701,0,0.200623531,0.41976866,10565,SAR
2702,10,0.326583832,0.527376071,11305,SAR
2703,20,0.342360963,0.558627312,12042,SAR
2704,30,0.362023107,0.574614924,12253,SAR
2705,40,0.51345117,0.69183345,13839,SAR
2706,50,0.546187043,0.717593091,17599,SAR
2707,60,0.594446285,0.738214514,18859,SAR
2708,70,0.820348756,1.017418846,19308,SAR
2709,80,1.192480421,1.487838577,19530,SAR
2710,90,1.52795102,1.86645688,16504,SAR
2711,100,1.822052247,1.889871715,14865,SAR
2712,110,1.444132589,1.523310469,13835,SAR
2713,120,1.388961608,1.344560882,11087,SAR
2714,130,0.826254761,0.558641115,8213,SAR
2715,140,0.658005115,0.58922972,6375,SAR
2716,150,0.865068668,1.068019953,6260,SAR
2717,160,0.896503199,1.19279047,6307,SAR
2718,170,1.438416354,1.205122076,5046,SAR
2719,180,1.466036738,0.780336294,4414,SAR
2720,190,1.123588542,0.810969919,3899,SAR
2721,200,1.012703514,0.934451478,3074,SAR
2722,210,2.984319017,1.536654381,2856,SAR
2723,220,3.926386105,0.955041787,1886,SAR
2724,230,5.893671338,0.137671505,1291,SAR
2725,240,8.618360216,0.313704202,1628,SAR
2726,250,8.496572788,0.836491943,1877,SAR
2727,260,8.809268748,1.25417019,2920,SAR
2728,270,7.86010959,1.993874216,4268,SAR
2729,280,5.63948758,1.876581485,4783,SAR
2730,290,4.334901266,2.91954529,5337,SAR
2731,300,3.347096392,2.608170567,5753,SAR
2732,310,2.52296457,2.455361064,5982,SAR
2733,320,1.183658742,1.781102686,6650,SAR
2734,330,0.638232632,1.348670801,7440,SAR
2735,340,0.284102107,0.672732258,9113,SAR
2736,350,0.160167663,0.50136955,10172,SAR
2737,0,0.200623531,0.41976866,10565,SAR
2738,10,0.326583832,0.527376071,11305,SAR
2739,20,0.342360963,0.558627312,12042,SAR
2740,30,0.362023107,0.574614924,12253,SAR
2741,40,0.51345117,0.69183345,13839,SAR
2742,50,0.546187043,0.717593091,17599,SAR
2743,60,0.594446285,0.738214514,18859,SAR
2744,70,0.820348756,1.017418846,19308,SAR
2745,80,1.192480421,1.487838577,19530,SAR
2746,90,1.52795102,1.86645688,16504,SAR
2747,100,1.822052247,1.889871715,14865,SAR
2748,110,1.444132589,1.523310469,13835,SAR
2749,120,1.388961608,1.344560882,11087,SAR
2750,130,0.826254761,0.558641115,8213,SAR
2751,140,0.658005115,0.58922972,6375,SAR
2752,150,0.865068668,1.068019953,6260,SAR
2753,160,0.896503199,1.19279047,6307,SAR
2754,170,1.438416354,1.205122076,5046,SAR
2755,180,1.466036738,0.780336294,4414,SAR
2756,190,1.123588542,0.810969919,3899,SAR
2757,200,1.012703514,0.934451478,3074,SAR
2758,210,2.984319017,1.536654381,2856,SAR
2759,220,3.926386105,0.955041787,1886,SAR
2760,230,5.893671338,0.137671505,1291,SAR
2761,240,8.618360216,0.313704202,1628,SAR
2762,250,8.496572788,0.836491943,1877,SAR
2763,260,8.809268748,1.25417019,2920,SAR
2764,270,7.86010959,1.993874216,4268,SAR
2765,280,5.63948758,1.876581485,4783,SAR
2766,290,4.334901266,2.91954529,5337,SAR
2767,300,3.347096392,2.608170567,5753,SAR
2768,310,2.52296457,2.455361064,5982,SAR
2769,320,1.183658742,1.781102686,6650,SAR
2770,330,0.638232632,1.348670801,7440,SAR
2771,340,0.284102107,0.672732258,9113,SAR
2772,350,0.160167663,0.50136955,10172,SAR
2773,0,0.200623531,0.41976866,10565,SAR
2774,10,0.326583832,0.527376071,11305,SAR
2775,20,0.342360963,0.558627312,12042,SAR
2776,30,0.362023107,0.574614924,12253,SAR
2777,40,0.51345117,0.69183345,13839,SAR
2778,50,0.546187043,0.717593091,17599,SAR
2779,60,0.594446285,0.738214514,18859,SAR
2780,70,0.820348756,1.017418846,19308,SAR
2781,80,1.192480421,1.487838577,19530,SAR
2782,90,1.52795102,1.86645688,16504,SAR
2783,100,1.822052247,1.889871715,14865,SAR
2784,110,1.444132589,1.523310469,13835,SAR
2785,120,1.388961608,1.344560882,11087,SAR
2786,130,0.826254761,0.558641115,8213,SAR
2787,140,0.658005115,0.58922972,6375,SAR
2788,150,0.865068668,1.068019953,6260,SAR
2789,160,0.896503199,1.19279047,6307,SAR
2790,170,1.438416354,1.205122076,5046,SAR
2791,180,1.466036738,0.780336294,4414,SAR
2792,190,1.123588542,0.810969919,3899,SAR
2793,200,1.012703514,0.934451478,3074,SAR
2794,210,2.984319017,1.536654381,2856,SAR
2795,220,3.926386105,0.955041787,1886,SAR
2796,230,5.893671338,0.137671505,1291,SAR
2797,240,8.618360216,0.313704202,1628,SAR
2798,250,8.496572788,0.836491943,1877,SAR
2799,260,8.809268748,1.25417019,2920,SAR
2800,270,7.86010959,1.993874216,4268,SAR
2801,280,5.63948758,1.876581485,4783,SAR
2802,290,4.334901266,2.91954529,5337,SAR
2803,300,3.347096392,2.608170567,5753,SAR
2804,310,2.52296457,2.455361064,5982,SAR
2805,320,1.183658742,1.781102686,6650,SAR
2806,330,0.638232632,1.348670801,7440,SAR
2807,340,0.284102107,0.672732258,9113,SAR
2808,350,0.160167663,0.50136955,10172,SAR
2809,0,2.240917874,2.565857497,2951,SWA
2810,10,1.052923261,2.120698437,2994,SWA
2811,20,1.02770553,0.995121707,3069,SWA
2812,30,1.012469674,1.024578659,3291,SWA
2813,40,1.216834051,0.902023489,3116,SWA
2814,50,1.147087324,0.809808679,3267,SWA
2815,60,1.029464477,0.64099063,3837,SWA
2816,70,0.730925921,0.492455387,4378,SWA
2817,80,0.5646866,0.360073654,4001,SWA
2818,90,0.798167837,0.73906696,4035,SWA
2819,100,0.609409705,0.411210217,3424,SWA
2820,110,0.775564691,0.395853718,3363,SWA
2821,120,1.528350169,0.716985737,3144,SWA
2822,130,0.983604421,0.811256534,3391,SWA
2823,140,0.958938995,0.741509261,3256,SWA
2824,150,1.37980333,0.74870315,3264,SWA
2825,160,1.604734577,0.625394717,2847,SWA
2826,170,1.636866738,0.760697225,3020,SWA
2827,180,2.137113376,0.887398826,2583,SWA
2828,190,2.779495207,0.68127963,2250,SWA
2829,200,3.026723367,0.775960238,2070,SWA
2830,210,2.200105634,0.818839136,1722,SWA
2831,220,1.856123176,0.293059172,1228,SWA
2832,230,1.805404254,0.029751121,1522,SWA
2833,240,1.818572378,0.062841986,1963,SWA
2834,250,1.837167665,0.052990972,2091,SWA
2835,260,1.84518124,0.014033937,2352,SWA
2836,270,1.36299355,0.240507743,2598,SWA
2837,280,3.758583514,0.204862802,3263,SWA
2838,290,3.75724804,0.353210129,3043,SWA
2839,300,1.685342896,2.015524863,2420,SWA
2840,310,1.454338941,1.996159375,2451,SWA
2841,320,2.340993288,2.516510215,2027,SWA
2842,330,1.275471293,1.786046096,2152,SWA
2843,340,1.809067988,2.355559484,2215,SWA
2844,350,1.243563612,1.782650944,2623,SWA
2845,0,2.240917874,2.565857497,2951,SWA
2846,10,1.052923261,2.120698437,2994,SWA
2847,20,1.02770553,0.995121707,3069,SWA
2848,30,1.012469674,1.024578659,3291,SWA
2849,40,1.216834051,0.902023489,3116,SWA
2850,50,1.147087324,0.809808679,3267,SWA
2851,60,1.029464477,0.64099063,3837,SWA
2852,70,0.730925921,0.492455387,4378,SWA
2853,80,0.5646866,0.360073654,4001,SWA
2854,90,0.798167837,0.73906696,4035,SWA
2855,100,0.609409705,0.411210217,3424,SWA
2856,110,0.775564691,0.395853718,3363,SWA
2857,120,1.528350169,0.716985737,3144,SWA
2858,130,0.983604421,0.811256534,3391,SWA
2859,140,0.958938995,0.741509261,3256,SWA
2860,150,1.37980333,0.74870315,3264,SWA
2861,160,1.604734577,0.625394717,2847,SWA
2862,170,1.636866738,0.760697225,3020,SWA
2863,180,2.137113376,0.887398826,2583,SWA
2864,190,2.779495207,0.68127963,2250,SWA
2865,200,3.026723367,0.775960238,2070,SWA
2866,210,2.200105634,0.818839136,1722,SWA
2867,220,1.856123176,0.293059172,1228,SWA
2868,230,1.805404254,0.029751121,1522,SWA
2869,240,1.818572378,0.062841986,1963,SWA
2870,250,1.837167665,0.052990972,2091,SWA
2871,260,1.84518124,0.014033937,2352,SWA
2872,270,1.36299355,0.240507743,2598,SWA
2873,280,3.758583514,0.204862802,3263,SWA
2874,290,3.75724804,0.353210129,3043,SWA
2875,300,1.685342896,2.015524863,2420,SWA
2876,310,1.454338941,1.996159375,2451,SWA
2877,320,2.340993288,2.516510215,2027,SWA
2878,330,1.275471293,1.786046096,2152,SWA
2879,340,1.809067988,2.355559484,2215,SWA
2880,350,1.243563612,1.782650944,2623,SWA
2881,0,2.240917874,2.565857497,2951,SWA
2882,10,1.052923261,2.120698437,2994,SWA
2883,20,1.02770553,0.995121707,3069,SWA
2884,30,1.012469674,1.024578659,3291,SWA
2885,40,1.216834051,0.902023489,3116,SWA
2886,50,1.147087324,0.809808679,3267,SWA
2887,60,1.029464477,0.64099063,3837,SWA
2888,70,0.730925921,0.492455387,4378,SWA
2889,80,0.5646866,0.360073654,4001,SWA
2890,90,0.798167837,0.73906696,4035,SWA
2891,100,0.609409705,0.411210217,3424,SWA
2892,110,0.775564691,0.395853718,3363,SWA
2893,120,1.528350169,0.716985737,3144,SWA
2894,130,0.983604421,0.811256534,3391,SWA
2895,140,0.958938995,0.741509261,3256,SWA
2896,150,1.37980333,0.74870315,3264,SWA
2897,160,1.604734577,0.625394717,2847,SWA
2898,170,1.636866738,0.760697225,3020,SWA
2899,180,2.137113376,0.887398826,2583,SWA
2900,190,2.779495207,0.68127963,2250,SWA
2901,200,3.026723367,0.775960238,2070,SWA
2902,210,2.200105634,0.818839136,1722,SWA
2903,220,1.856123176,0.293059172,1228,SWA
2904,230,1.805404254,0.029751121,1522,SWA
2905,240,1.818572378,0.062841986,1963,SWA
2906,250,1.837167665,0.052990972,2091,SWA
2907,260,1.84518124,0.014033937,2352,SWA
2908,270,1.36299355,0.240507743,2598,SWA
2909,280,3.758583514,0.204862802,3263,SWA
2910,290,3.75724804,0.353210129,3043,SWA
2911,300,1.685342896,2.015524863,2420,SWA
2912,310,1.454338941,1.996159375,2451,SWA
2913,320,2.340993288,2.516510215,2027,SWA
2914,330,1.275471293,1.786046096,2152,SWA
2915,340,1.809067988,2.355559484,2215,SWA
2916,350,1.243563612,1.782650944,2623,SWA
2917,0,0.539928509,0.99580613,8790,TAU
2918,10,0.619275079,1.03045922,8891,TAU
2919,20,0.732163542,1.038544823,8791,TAU
2920,30,0.837732822,1.036803001,10125,TAU
2921,40,0.940445475,1.167626674,13526,TAU
2922,50,0.982252814,1.25509588,17247,TAU
2923,60,0.797993703,1.145664077,21986,TAU
2924,70,0.535968662,0.937492839,22478,TAU
2925,80,0.126432154,0.29589771,20566,TAU
2926,90,0.167870384,0.214646381,21625,TAU
2927,100,0.458495926,0.660926711,24852,TAU
2928,110,0.983140329,1.334282985,21541,TAU
2929,120,1.907306818,2.419308863,19383,TAU
2930,130,2.471784623,3.075278296,21069,TAU
2931,140,1.885465855,2.810467753,23629,TAU
2932,150,1.966895757,2.971475496,24646,TAU
2933,160,1.992344242,2.993447182,25096,TAU
2934,170,1.850218304,2.937765839,25072,TAU
2935,180,1.37714796,2.545155905,23089,TAU
2936,190,0.994184629,2.002112067,22913,TAU
2937,200,0.905067054,1.750321397,22755,TAU
2938,210,0.936645067,1.915422928,21492,TAU
2939,220,0.639898035,1.490142895,17966,TAU
2940,230,0.278474649,0.693674772,14372,TAU
2941,240,0.090834271,0.164227886,13423,TAU
2942,250,0.08606924,0.125013873,14636,TAU
2943,260,0.09306331,0.086662518,17180,TAU
2944,270,0.152225941,0.133258298,18691,TAU
2945,280,0.156011458,0.147398227,21363,TAU
2946,290,0.119105825,0.108472116,25044,TAU
2947,300,0.096450865,0.113123217,23461,TAU
2948,310,0.104442115,0.140531518,19034,TAU
2949,320,0.133806936,0.208443711,15703,TAU
