"OBS_YEAR","REGION","ISLAND","SECTOR","REEF_ZONE","SITEVISITID","PISCIVORE","PLANKTIVORE","PRIMARY","SECONDARY","PLANK_rel","region","region.col"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39264,1.91052783749317,3.04284982336809,0.639429941919363,1.0425779152995,0.458579206148146,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39265,25.2303380567836,2.64191923088531,0.936556761872573,0.47610375877293,0.0902143297166852,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39266,1.21890112562939,1.0458264641211,1.53312095595055,0.780228435378085,0.228442306331551,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39267,0.832491035892571,0.703470842664819,1.10891853329413,0.673646692264094,0.211982852812134,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39268,0.843193257682514,1.21844863684874,0.551469988372512,0.701464683238204,0.367603104811353,"Mariana","#01A74F"
2022,"MARIAN","Farallon de Pajaros","Farallon de Pajaros","Forereef",39269,0.900509139944373,6.46457665863213,0.976946521129592,0.532803164884185,0.728416506408127,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",38220,0.126612406753362,0.0666910980389348,0.526643910620795,0.639358481054058,0.0490626121848406,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",38221,0.0851840477182883,0.0637289402238866,0.169487737593643,0.333274037329447,0.0977925552060433,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",38222,0.0446655308383251,0.0620264533492071,1.06895105573715,0.360312143195561,0.0403829838467047,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",39760,0.168464789777226,0.296601859048572,1.620542544934,0.695585175992641,0.10664549816235,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",39761,0.0519495693112002,0.0532050113141319,0.699156938013681,0.400504024160096,0.0441602962645405,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",39762,0.400232313333615,0.115896968876057,0.655843570617115,0.357772472533299,0.0757622637930112,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",39763,0.0760981394588127,0.126603903153019,0.645937441547378,0.270708306798472,0.113105063659169,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_ACHANG","Forereef",39764,0.619078679841739,1.39797338003982,1.64946563925351,1.83142764279567,0.254271967634529,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",38440,0.214304125846733,0.598463982291333,0.698779282112885,0.382821869256262,0.31591727921462,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",38441,0.0211072729938947,0.0108683343080857,0.488533098209244,0.47446058800492,0.0109232861545685,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",38442,0,0.0302544306072936,0.122927951795088,0.193181225210615,0.0873487570354038,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",38443,0.187860993374051,0.154835834945367,0.641552737685988,0.327732038831082,0.118016772776829,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",38444,0.641902289403049,0.0353632504369771,0.34124174250614,0.259832905111184,0.0276634113391331,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39460,0,0.0805704510618472,0.66475762750843,0.265085324064673,0.0797400854459532,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39461,0.583856350517988,3.33163506820275,0.451917307260668,0.543828712883907,0.67836978148067,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39462,0.157015337804815,0.159403782934404,1.03680369570529,0.65847352840903,0.0792384911083632,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39463,0,0.141610431906854,0.75932865449997,0.295640205900641,0.118346049290035,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39464,0.208667414123084,0.181744896486338,0.673331043506927,0.591185011305191,0.109820400860701,"Mariana","#01A74F"
2022,"MARIAN","Guam","GUA_EAST_OPEN","Forereef",39481,0.0132334572606037,0.028827594215962,0.206682015311295,0.190603586381515,0.0656146894667445,"Mariana","#01A74F"
