"island","month","cChl","Chl_max","Chl_IME","Chl_REF","Chl_increase_nearby","area_IME","has_IME","is_primaryIME","keep_IME","data","island_messie","region","region2","REGION","region.col","region.num"
"reef1916","8",0.118000000715256,0.118028149008751,0.118381835520267,0.105781823396683,0.115769639611244,102.772888183594,1,0,1,"GlobColour","reef1916", , , , , 
"reef1916","9", ,0.10495437681675, , , , ,0,0, ,"GlobColour","reef1916", , , , , 
"reef1916","10",0.0790000036358833,0.086750291287899,0.0835029631853104,0.0729485377669334,0.18919849395752,3106.90576171875,1,0,1,"GlobColour","reef1916", , , , , 
"reef1916","11",0.0689999982714653,0.0772926136851311,0.0726200714707375,0.0630776360630989,0.225356861948967,7210.60693359375,1,0,1,"GlobColour","reef1916", , , , , 
"reef1916","12",0.0640000030398369,0.0701617151498795,0.0672911405563354,0.060682013630867,0.156219244003296,3025.87255859375,1,0,1,"GlobColour","reef1916", , , , , 
"reef1959","1", ,0.0706872269511223, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","2",0.0640000030398369,0.0709053426980972,0.0677039474248886,0.0572329871356487,0.238889411091805,7690.232421875,1,0,1,"GlobColour","reef1959", , , , , 
"reef1959","3",0.0640000030398369,0.0676930025219917,0.067873015999794,0.0566246435046196,0.195468962192535,12827.806640625,1,0,1,"GlobColour","reef1959", , , , , 
"reef1959","4", ,0.0723993852734566, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","5", ,0.0879800617694855, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","6", ,0.0996442958712578, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","7", ,0.102583676576614, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","8", ,0.107614569365978, , , , ,0,0, ,"GlobColour","reef1959", , , , , 
"reef1959","9",0.0949999988079071,0.0988015830516815,0.0963540747761726,0.0891435891389847,0.108341991901398,948.061340332031,1,0,1,"GlobColour","reef1959", , , , , 
"reef1959","10",0.0769999995827675,0.0844526961445808,0.0811902359127998,0.0709472820162773,0.190358534455299,13175.5244140625,1,0,1,"GlobColour","reef1959", , , , , 
"reef1959","11",0.0689999982714653,0.0737182572484016,0.0726200714707375,0.0617658272385597,0.193511992692947,7210.60693359375,1,0,1,"GlobColour","reef1959", , , , , 
"reef1959","12",0.0640000030398369,0.0685683116316795,0.0672911405563354,0.0605185441672802,0.133013173937798,3025.87255859375,1,0,1,"GlobColour","reef1959", , , , , 
"reef2059","1", ,0.0695236325263977, , , , ,0,0, ,"GlobColour","reef2059", , , , , 
"reef2059","2",0.0659999996423721,0.0739461481571198,0.0689340382814407,0.0569344870746136,0.298793613910675,2298.35034179688,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","3",0.0670000016689301,0.0744770243763924,0.0700358599424362,0.0577006787061691,0.290747821331024,2215.23266601562,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","4",0.0719999969005585,0.08492261916399,0.0779107511043549,0.0613717474043369,0.38374125957489,6917.8603515625,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","5",0.0920000001788139,0.104615747928619,0.0986932367086411,0.0772039517760277,0.355056971311569,6138.21435546875,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","6",0.101000003516674,0.118807420134544,0.108742915093899,0.0892007201910019,0.331910997629166,11903.2548828125,1,1,1,"GlobColour","reef2059", , , , , 
"reef2059","7", ,0.115154415369034, , , , ,0,0, ,"GlobColour","reef2059", , , , , 
"reef2059","8",0.111000001430511,0.113153614103794,0.113954618573189,0.100912652909756,0.121302552521229,2542.46435546875,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","9",0.0949999988079071,0.0979848802089691,0.0965355932712555,0.085600271821022,0.144679576158524,3117.59619140625,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","10",0.0769999995827675,0.0825958549976349,0.0811902359127998,0.0691979378461838,0.193617314100266,13175.5244140625,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","11",0.0689999982714653,0.0763676688075066,0.0726200714707375,0.0606002472341061,0.260187357664108,7210.60693359375,1,0,1,"GlobColour","reef2059", , , , , 
"reef2059","12",0.0649999976158142,0.0694461688399315,0.0670237839221954,0.058627761900425,0.184526965022087,2503.62036132812,1,0,1,"GlobColour","reef2059", , , , , 
"reef2062","1", ,0.062318317592144, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","2", ,0.0628460720181465, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","3", ,0.0601968020200729, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","4", ,0.063926674425602, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","5", ,0.0790893733501434, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","6", ,0.0913542583584785, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","7", ,0.0982441902160645, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","8", ,0.100404351949692, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","9", ,0.0904844254255295, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","10", ,0.0759511142969131, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","11", ,0.0657797157764435, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2062","12", ,0.061739556491375, , , , ,0,0, ,"GlobColour","reef2062", , , , , 
"reef2146","1",0.0640000030398369,0.0698006972670555,0.0661847963929176,0.0612551867961884,0.139506742358208,2483.5830078125,1,1,1,"GlobColour","reef2146", , , , , 
"reef2146","2",0.0659999996423721,0.0737366080284119,0.0689340382814407,0.0589214153587818,0.251439869403839,2298.35034179688,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","3",0.0670000016689301,0.0731987282633781,0.0700358599424362,0.0599006153643131,0.222002923488617,2215.23266601562,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","4",0.0719999969005585,0.0813471004366875,0.0779107511043549,0.0625371858477592,0.300779670476913,6917.8603515625,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","5",0.0920000001788139,0.101042985916138,0.0986932367086411,0.07798121124506,0.295735061168671,6138.21435546875,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","6", ,0.108349092304707, , , , ,0,0, ,"GlobColour","reef2146", , , , , 
"reef2146","7", ,0.110985912382603, , , , ,0,0, ,"GlobColour","reef2146", , , , , 
"reef2146","8", ,0.109805062413216, , , , ,0,0, ,"GlobColour","reef2146", , , , , 
"reef2146","9",0.0949999988079071,0.0959969833493233,0.0965355932712555,0.0870571583509445,0.102689117193222,3117.59619140625,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","10",0.0769999995827675,0.0820965170860291,0.0811902359127998,0.0698620155453682,0.17512384057045,13175.5244140625,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","11",0.0689999982714653,0.0755895227193832,0.0726200714707375,0.0615929178893566,0.227243706583977,7210.60693359375,1,0,1,"GlobColour","reef2146", , , , , 
"reef2146","12",0.0649999976158142,0.0697465166449547,0.0670237839221954,0.0607534907758236,0.148024871945381,2503.62036132812,1,0,1,"GlobColour","reef2146", , , , , 
"reef2229","1",0.0640000030398369,0.107028298079967,0.0740218162536621,0.0604626685380936,0.770155012607574,2158.08203125,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","2",0.0610000006854534,0.10621477663517,0.0657364055514336,0.0534642599523067,0.986650228500366,24440.125,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","3",0.061999998986721,0.106103256344795,0.0667871087789536,0.0541141405701637,0.960730850696564,30034.392578125,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","4",0.0670000016689301,0.112194232642651,0.0733503997325897,0.0586913339793682,0.911597847938538,24671.44921875,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","5",0.0829999968409538,0.120709843933582,0.0908657610416412,0.0707521960139275,0.706093311309814,26402.44921875,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","6",0.0989999994635582,0.126551225781441,0.114676497876644,0.0924012884497643,0.369582861661911,944.998168945312,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","7",0.103000000119209,0.1348787099123,0.11615539342165,0.0982323065400124,0.373058557510376,1047.61657714844,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","8",0.103000000119209,0.139658287167549,0.113639034330845,0.0997019186615944,0.40075820684433,1109.267578125,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","9",0.0900000035762787,0.130352184176445,0.101277858018875,0.0872704982757568,0.493656933307648,1355.80749511719,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","10",0.0740000009536743,0.11950659006834,0.0790351256728172,0.0670605674386024,0.782069504261017,25985.791015625,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","11",0.0649999976158142,0.109890587627888,0.0697800517082214,0.0584854781627655,0.878938019275665,26837.154296875,1,1,1,"GlobColour","reef2229", , , , , 
"reef2229","12",0.063000001013279,0.109346255660057,0.066476434469223,0.0560521520674229,0.95079493522644,20387.474609375,1,1,1,"GlobColour","reef2229", , , , , 
"reef2334","1", ,0.0390542894601822, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","2", ,0.0361656062304974, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","3", ,0.0327893756330013, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","4", ,0.0324625074863434, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","5", ,0.0342529006302357, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","6", ,0.0394500382244587, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","7", ,0.042079035192728, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","8",0.0399999991059303,0.0400886386632919,0.0400996841490269,0.0395519584417343,0.0135690765455365,82.6506195068359,1,1,1,"GlobColour","reef2334", , , , , 
"reef2334","9", ,0.0361273027956486, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","10", ,0.0354135930538177, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","11", ,0.0339803770184517, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2334","12", ,0.0362785160541534, , , , ,0,0, ,"GlobColour","reef2334", , , , , 
"reef2411","1",0.0540000014007092,0.0654220655560493,0.0560849495232105,0.0527628101408482,0.239927604794502,1362.56225585938,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","2",0.0529999993741512,0.0616266541182995,0.0552484467625618,0.0515793226659298,0.194793716073036,1891.60241699219,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","3",0.0549999997019768,0.0649228468537331,0.0574516989290714,0.0535418689250946,0.212562173604965,2094.583984375,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","4",0.0579999983310699,0.071993961930275,0.0606981031596661,0.0556155070662498,0.294494360685349,3699.67578125,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","5",0.0719999969005585,0.0870943441987038,0.0751121938228607,0.0690588876605034,0.261160522699356,3089.09619140625,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","6",0.0879999995231628,0.0972090661525726,0.0901823118329048,0.0834735855460167,0.164548829197884,1361.25061035156,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","7",0.103000000119209,0.106530480086803,0.103752613067627,0.0976604744791985,0.0908249616622925,385.829040527344,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","8",0.103000000119209,0.111196577548981,0.104131124913692,0.0984926298260689,0.128983721137047,1056.28564453125,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","9",0.0839999988675117,0.0950837433338165,0.0856872349977493,0.0814168676733971,0.167862981557846,1747.08435058594,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","10",0.068000003695488,0.078464150428772,0.0701640620827675,0.066752515733242,0.175448581576347,2012.74401855469,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","11",0.0599999986588955,0.0690410882234573,0.0621600858867168,0.0588456094264984,0.173258095979691,1504.49157714844,1,1,1,"GlobColour","reef2411", , , , , 
"reef2411","12",0.0549999997019768,0.0659869238734245,0.0572418496012688,0.0538736693561077,0.224845603108406,1444.314453125,1,1,1,"GlobColour","reef2411", , , , , 
"reef2571","1", ,0.158419266343117, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","2", ,0.180825129151344, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","3", ,0.201363623142242, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","4", ,0.225874841213226, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","5", ,0.256718575954437, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","6", ,0.277273714542389, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","7", ,0.251735210418701, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","8", ,0.189292654395103, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","9", ,0.149643033742905, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","10", ,0.141072317957878, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","11", ,0.146260201931, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2571","12", ,0.154473766684532, , , , ,0,0, ,"GlobColour","reef2571", , , , , 
"reef2613","1",0.123000003397465,0.131264135241508,0.124879963696003,0.119307614862919,0.100215926766396,2387.43896484375,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","2",0.123000003397465,0.126117318868637,0.124398753046989,0.117285117506981,0.075305350124836,2882.77758789062,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","3",0.108999997377396,0.114991888403893,0.110981926321983,0.106279887259007,0.0819722041487694,5464.81689453125,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","4",0.103000000119209,0.106558598577976,0.104166239500046,0.0995982214808464,0.0698845759034157,3872.73364257812,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","5",0.0920000001788139,0.0957301706075668,0.0934026539325714,0.0888775959610939,0.0771012306213379,2086.92724609375,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","6",0.090999998152256,0.0976847782731056,0.0930009335279465,0.0892116501927376,0.0949778109788895,7120.75,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","7",0.0989999994635582,0.100423455238342,0.0996112003922462,0.0974321663379669,0.0307012125849724,150.585632324219,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","8",0.104999996721745,0.113760836422443,0.107640706002712,0.101210534572601,0.124001987278461,3420.24169921875,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","9",0.0970000028610229,0.10188465565443,0.0984527468681335,0.0931728556752205,0.093501441180706,4517.4482421875,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","10",0.0979999974370003,0.10279355943203,0.0995296612381935,0.0965741947293282,0.0643998235464096,3356.19750976562,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","11",0.0900000035762787,0.0934996530413628,0.0909324884414673,0.0884262025356293,0.0573749952018261,4087.63061523438,1,1,1,"GlobColour","reef2613", , , , , 
"reef2613","12",0.100000001490116,0.102697901427746,0.101797603070736,0.0982594341039658,0.0451709069311619,4345.88330078125,1,1,1,"GlobColour","reef2613", , , , , 
"reef2730","1",0.0939999967813492,0.0961389243602753,0.0947040319442749,0.0890747159719467,0.0793065130710602,465.425079345703,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","2",0.0869999974966049,0.0872346386313438,0.08718591183424,0.0803120136260986,0.0861966535449028,42.3092155456543,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","3",0.0930000022053719,0.0942756980657578,0.0936812683939934,0.0872809663414955,0.0801403895020485,232.707366943359,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","4",0.108000002801418,0.11318264901638,0.109458282589912,0.1047707721591,0.080288365483284,824.758483886719,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","5",0.116999998688698,0.122660398483276,0.11864859610796,0.113695621490479,0.0788489580154419,1967.24096679688,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","6",0.128000006079674,0.134671598672867,0.129874244332314,0.121067114174366,0.112371414899826,1078.23876953125,1,0,1,"GlobColour","reef2730", , , , , 
"reef2730","7",0.155000001192093,0.162059128284454,0.156818255782127,0.139134749770164,0.164763852953911,952.0576171875,1,0,1,"GlobColour","reef2730", , , , , 
"reef2730","8",0.143999993801117,0.147209510207176,0.145366057753563,0.139535963535309,0.0549933165311813,423.038726806641,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","9",0.120999999344349,0.132120028138161,0.123368144035339,0.115066953003407,0.148201301693916,8284.4775390625,1,0,1,"GlobColour","reef2730", , , , , 
"reef2730","10",0.104000002145767,0.109643585979939,0.105784110724926,0.101327136158943,0.0820752829313278,3109.87377929688,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","11",0.101999998092651,0.108159810304642,0.103553429245949,0.0978715941309929,0.105119563639164,2602.99487304688,1,1,1,"GlobColour","reef2730", , , , , 
"reef2730","12",0.0989999994635582,0.101930476725101,0.100084714591503,0.0958787500858307,0.0631185248494148,465.373138427734,1,1,1,"GlobColour","reef2730", , , , , 
"reef2754","1", ,0.0366488099098206, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","2", ,0.0339868925511837, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","3", ,0.0304903462529182, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","4", ,0.0296451132744551, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","5",0.0320000015199184,0.0321268700063229,0.0320675857365131,0.0318941622972488,0.00729632191359997,104.503799438477,1,1,1,"GlobColour","reef2754", , , , , 
"reef2754","6", ,0.0335029065608978, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","7", ,0.0350601114332676, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","8", ,0.0339434221386909, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","9", ,0.030609542503953, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","10", ,0.0298698544502258, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","11", ,0.0303391870111227, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2754","12", ,0.0353216603398323, , , , ,0,0, ,"GlobColour","reef2754", , , , , 
"reef2757","1", ,0.0370499417185783, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","2", ,0.035408440977335, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","3", ,0.0314182713627815, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","4", ,0.0302580334246159, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","5", ,0.0321925468742847, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","6", ,0.0333050601184368, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","7", ,0.034236453473568, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","8", ,0.0327451601624489, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","9", ,0.0308196637779474, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","10", ,0.0303841102868319, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","11", ,0.0316742658615112, , , , ,0,0, ,"GlobColour","reef2757", , , , , 
"reef2757","12",0.0359999984502792,0.036529254168272,0.0361381210386753,0.035289078950882,0.0351433046162128,2142.03491210938,1,1,1,"GlobColour","reef2757", , , , , 
"reef2773","1", ,0.133534267544746, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","2", ,0.121890991926193, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","3", ,0.125898510217667, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","4", ,0.137989744544029, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","5", ,0.1500114351511, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","6",0.195999994874001,0.204466447234154,0.207290321588516,0.101683296263218,1.01081645488739,2085.66381835938,1,0,1,"GlobColour","reef2773", , , , , 
"reef2773","7",0.204999998211861,0.252754211425781,0.230264723300934,0.0985521823167801,1.56467401981354,4063.05297851562,1,0,1,"GlobColour","reef2773", , , , , 
"reef2773","8", ,0.234165459871292, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","9",0.157000005245209,0.178397014737129,0.171293929219246,0.0929231196641922,0.919834613800049,3255.76489257812,1,0,1,"GlobColour","reef2773", , , , , 
"reef2773","10", ,0.147382736206055, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","11", ,0.154132753610611, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2773","12", ,0.149373814463615, , , , ,0,0, ,"GlobColour","reef2773", , , , , 
"reef2806","1", ,0.153688952326775, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","2", ,0.17286916077137, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","3", ,0.160899117588997, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","4", ,0.15434093773365, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","5", ,0.118679560720921, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","6", ,0.105319529771805, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","7", ,0.101933412253857, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","8", ,0.0965256914496422, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","9", ,0.0937137603759766, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","10", ,0.0883005559444427, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","11", ,0.0929027274250984, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2806","12", ,0.129619225859642, , , , ,0,0, ,"GlobColour","reef2806", , , , , 
"reef2811","1", ,0.0372640937566757, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","2", ,0.0354784391820431, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","3", ,0.0319980457425117, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","4", ,0.0316216386854649, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","5", ,0.0325545705854893, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","6", ,0.0338411815464497, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","7", ,0.0344079695641994, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","8", ,0.0330021716654301, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","9",0.0309999994933605,0.0310063473880291,0.0310598276555538,0.0306025967001915,0.0131933642551303,84.1242370605469,1,1,1,"GlobColour","reef2811", , , , , 
"reef2811","10", ,0.0313354842364788, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","11", ,0.032904040068388, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2811","12", ,0.0366577059030533, , , , ,0,0, ,"GlobColour","reef2811", , , , , 
"reef2893","1", ,0.0930251702666283, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","2", ,0.0867098420858383, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","3", ,0.0879152193665504, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","4", ,0.108731739223003, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","5", ,0.151465818285942, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","6", ,0.216092377901077, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","7", ,0.200370654463768, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","8", ,0.229905501008034, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","9", ,0.307633578777313, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","10", ,0.380278080701828, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","11", ,0.153530851006508, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2893","12", ,0.190202206373215, , , , ,0,0, ,"GlobColour","reef2893", , , , , 
"reef2899","1",0.0740000009536743,0.0909057110548019,0.0774017050862312,0.0730112120509148,0.245092585682869,243.535827636719,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","2",0.068000003695488,0.0799433588981628,0.069959968328476,0.0674481764435768,0.185256034135818,412.146392822266,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","3",0.0740000009536743,0.0914293080568314,0.0768465250730515,0.073181189596653,0.249355331063271,280.925994873047,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","4",0.0930000022053719,0.100946590304375,0.098125584423542,0.0909181460738182,0.110301896929741,56.2133140563965,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","5",0.135000005364418,0.152274325489998,0.141197457909584,0.132147580385208,0.152305155992508,93.6805801391602,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","6",0.172000005841255,0.20036593079567,0.188731163740158,0.169346258044243,0.183173015713692,74.9499435424805,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","7",0.180999994277954,0.197449758648872,0.188262373209,0.180489212274551,0.0939699113368988,74.9653472900391,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","8",0.20100000500679,0.219333499670029,0.206870347261429,0.200221031904221,0.0954567715525627,112.4326171875,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","9",0.223000004887581,0.268720388412476,0.226832658052444,0.219957888126373,0.221690133213997,674.156616210938,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","10",0.162000000476837,0.266920119524002,0.197404697537422,0.157548159360886,0.694212794303894,131.16325378418,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","11",0.101999998092651,0.111008070409298,0.107965812087059,0.099527582526207,0.115349799394608,56.2133140563965,1,1,1,"GlobColour","reef2899", , , , , 
"reef2899","12",0.0839999988675117,0.0928399041295052,0.0899199843406677,0.08171147108078,0.136191815137863,56.2133140563965,1,1,1,"GlobColour","reef2899", , , , , 
"reef2901","1", ,0.0547374077141285, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","2", ,0.0594056956470013, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","3", ,0.0626978799700737, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","4", ,0.0725556164979935, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","5", ,0.0836202874779701, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","6", ,0.104909285902977, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","7", ,0.122906059026718, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","8", ,0.127471372485161, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","9", ,0.101905092597008, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","10", ,0.0776535049080849, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","11", ,0.0632402971386909, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2901","12", ,0.056871522217989, , , , ,0,0, ,"GlobColour","reef2901", , , , , 
"reef2909","1", ,0.0527812540531158, , , , ,0,0, ,"GlobColour","reef2909", , , , , 
