"island","island_messie","lon","lat","type","chl_island","cv_chl","chl_ime","chl_no_ime","months_ime","cv_ime","median_ime_percent","median_chl_percent","max_ime_percent","total_ime_chl_tCm","total_increase_chl_tCm","lat_neg","ime_diff"
"reef1673","reef1673",149.05,5.54,"Reef",0.0754814427345991,23.6983754126463,0.0724548354744911,0.0906144790351391,10,37.6311983213524,8.31851474940777,8.50583910942078,19.9142798781395,1.29881614097121,0.0427326791277529,-5.54,-20.0405539534205
"reef169","reef169",124.29,15.82,"Reef",0.0654596944029133,16.0939445665331,0.0668586823675368,0.0612627305090427,9,42.6075339727262,7.08688199520111,7.08688199520111,10.2856032550335,1.93218342558323,0.0498337798195387,-15.82,9.13434940296698
"reef1701","reef1701",149.17,-16.97,"Reef",0.0944404024630785,24.6210149132628,0.0924781379955155,0.0971875727176666,7,51.8059868208835,9.91948619484901,10.9894439578056,15.5522242188454,0.286017939806097,0.0078129493986093,-16.97,-4.84571698876784
"reef1702","reef1702",149.15,-16.03,"Reef",0.09292396530509,22.6961245581422, ,0.09292396530509,0, , ,10.5587054044008,20.1019763946533,0,0,-16.03, 
"reef1736","reef1736",149.34,-17.95,"Reef",0.0900676796833674,29.261278243895,0.079106193780899,0.0978973124708448,5,42.1465611737197,4.96939830482006,4.96939830482006,10.2744534611702,0.239324389185456,0.00414874388725059,-17.95,-19.1947237525463
"reef1746","reef1746",149.36,-15.97,"Reef",0.113127155850331,21.5439863162758,0.139649085700512,0.107822769880295,2,28.391556097421,32.0628419518471,34.949791431427,42.680087685585,1.9216786438421,0.0814432391069022,-15.97,29.5172493301283
"reef1761","reef1761",149.48,6.3,"Reef",0.0732475090771914,25.4422513751113,0.0612181189159552,0.0772573057976034,3,47.0019208017969,6.77390918135643,9.39504206180573,25.4411548376083,0.0306258649410053,0.00114583828314323,-6.3,-20.7607380506734
"reef1803","reef1803",149.63,-18.08,"Reef",0.0894397587204973,30.1742689625001,0.0874488825599353,0.0914306348810593,6,74.2612140051928,3.27872727066278,5.41287362575531,10.7799097895622,0.181991495140865,0.00487029677222176,-18.08,-4.35494331446334
"reef1898","reef1898",150,-17.51,"Reef",0.100425162042181,27.3694741790657,0.0697548165917397,0.103213375264948,1, ,4.48605678975582,19.4800771772861,32.5096279382706,0.0083706400423082,0.000152650262166389,-17.51,-32.4168825865064
"reef1916","reef1916",150.08,-17.3,"Reef",0.110717507700125,24.4988363414539,0.153565421700478,0.106822242791002,1, ,28.9001911878586,32.412426173687,45.9530025720596,2.01939852156014,0.154426885698122,-17.3,43.7579081736077
"reef1959","reef1959",150.29,-16.53,"Reef",0.0994937891761462,18.0673846995515,0.120853938162327,0.0975519574501298,1, ,4.62124459445477,27.0370975136757,31.5542429685593,0.00989884255218112,0.000369913006466049,-16.53,23.8867382277894
"reef200","reef200",125.06,26.41,"Reef",0.303993971397479,49.4454129988985,0.333853509277105,0.289064202457666,4,62.5001828684806,27.3968063294888,27.3968063294888,48.7358450889587,0.286536299010462,0.0466777863236912,-26.41,15.4945878592484
"reef2059","reef2059",150.66,-17.76,"Reef",0.109221039960782,22.9560205421942, ,0.109221039960782,0, , ,36.9608864188194,57.9598367214203,0,0,-17.76, 
"reef2062","reef2062",150.67,-16.8,"Reef",0.088964369148016,21.7671169477731,0.0780440583825111,0.0967645911233766,5,39.1763660312301,8.24948698282242,10.2930925786495,18.9168155193329,0.0448389760036648,0.00165996126918316,-16.8,-19.3464701535259
"reef2146","reef2146",151.08,-17.43,"Reef",0.106335334479809,20.1760038523346,0.08513093739748,0.108263006941839,1, ,29.8064529895782,32.4891746044159,54.4715642929077,0.206861040919768,0.0130530041839265,-17.43,-21.3665500319844
"reef221","reef221",125.64,28.25,"Reef",0.647550083696842,89.5161455122247,0.80560490489006,0.331440441310406,8,93.2089803357741,23.772556334734,23.772556334734,127.468943595886,1.49532866640231,0.146374465860776,-28.25,143.06174035521
"reef2229","reef2229",151.57,-17.34,"Reef",0.20713983848691,15.2251440333453,0.20713983848691, ,12,40.3747642953609,171.196061372757,171.196061372757,333.218622207642,15.6854181697116,2.1480075756323,-17.34, 
"reef2334","reef2334",151.93,16.13,"Reef",0.0436407063777248,7.1431484976373,0.044430632609874,0.0420608539134264,8,45.7266722662605,4.94422521442175,4.94422521442175,10.7670426368713,0.462514958427142,0.0117507857257245,-16.13,5.63416687004337
"reef2411","reef2411",152.22,-19.18,"Reef",0.108499554917216,23.9503696523221,0.108499554917216, ,12,28.9872936088685,40.9440979361534,40.9440979361534,66.6132569313049,1.66909596014988,0.0734889184070041,-19.18, 
"reef247","reef247",125.83,25.34,"Reef",0.135635615636905,35.0502834524614,0.129929751157761,0.147047344595194,8,40.1967387972476,6.90630599856377,6.51924386620522,12.4174684286118,0.839828946699142,0.0325644213758797,-25.34,-11.6408721861358
"reef2571","reef2571",152.67,-22.61,"Reef",0.234633188694715,34.1822736954525,0.247363351285458,0.232087156176567,2,65.1119692983065,6.59984368830919,6.59984368830919,9.63848531246185,0.0240611662423153,0.00106744617350648,-22.61,6.58209414107721
"reef2613","reef2613",153.35,-1.9,"Reef",0.131517408415675,21.4539886616168,0.131517408415675, ,12,39.3062853209419,19.4657973945141,19.4657973945141,44.1743671894073,6.08120853330017,0.351933914841365,-1.9, 
"reef2730","reef2730",155.75,-10.8,"Reef",0.140138814225793,19.0694969886688,0.125224034301937,0.169968374073505,8,47.1743625680441,16.1282695829868,19.9140481650829,40.3913825750351,1.03849082978786,0.0717302420477329,-10.8,-26.325097251456
"reef2754","reef2754",157.48,13.86,"Reef",0.0384176007161538,8.85281165547003,0.0406012386083603,0.0362339628239473,6,68.2283867685981,3.71778579428792,3.71778579428792,10.8017630875111,0.115475045189593,0.00215839561627726,-13.86,12.0529896374643
"reef2757","reef2757",157.85,12.81,"Reef",0.0386665053665638,7.75896417376919,0.0383712997039159,0.0395521223545074,9,54.6260814039605,3.34588102996349,3.34588102996349,10.1365648210049,0.0821750801497177,0.00201400292664167,-12.81,-2.98548492545549
"reef2773","reef2773",158.29,-9.05,"Reef",0.197356653710206,34.1633029204404,0.154953770339489,0.20583723038435,2,3.52246971644987,21.3435091078281,46.2799876928329,189.726734161377,0.111010502969086,0.00712714567886448,-9.05,-24.7202413041842
"reef2806","reef2806",158.54,-7.2,"Reef",0.131388469288747,29.9985165950166,0.121750151117643,0.134601242012448,3,66.4518241851145,9.31174829602242,41.2409722805023,74.1471648216248,0.0626533298982201,0.00322853302479621,-7.2,-9.54752772163618
"reef2811","reef2811",158.59,12.33,"Reef",0.0392845993240674,6.96552711091474,0.0402306740482648,0.03833852459987,6,24.3814524793691,3.88527531176805,3.88527531176805,5.7153332978487,0.0633122844434584,0.000787500063750201,-12.33,4.93537366954697
"reef2893","reef2893",159.04,-29.94,"Reef",0.176797751958172,44.8281029432997, ,0.176797751958172,0, , , ,-Inf,0,0,-29.94, 
"reef2899","reef2899",159.09,-29.46,"Reef",0.166135134796302,46.5665581598966,0.171067433601076,0.111879847943783,11,32.0885238469218,7.73055627942085,7.73055627942085,15.6821101903915,1.5244496527126,0.0247160294286157,-29.46,52.9028120301286
"reef2901","reef2901",159.2,-22.27,"Reef",0.0963923300926884,35.4044228036797,0.105987931291262,0.0867967288941145,6,46.5196594533712,3.64519860595465,4.48724441230297,7.83439353108406,0.187654659161929,0.00360454073301369,-22.27,22.1105134279423
"reef2909","reef2909",159.27,-22.56,"Reef",0.0963417987028758,36.041157636962,0.0933109830532755,0.100584940612316,7,62.8959555460512,4.4084869325161,3.78199890255928,10.5438776314259,0.210723908249579,0.00673939801346933,-22.56,-7.23165666227966
"reef2912","reef2912",159.38,-24.12,"Reef",0.114193209757408,36.5319818551577,0.114193209757408, ,12,45.2095473143284,13.9334283769131,13.9334283769131,18.3179259300232,1.8662170927565,0.0568713075291348,-24.12, 
"reef2919","reef2919",159.38,-6.21,"Reef",0.108977391074101,19.4942819783727,0.108904676139355,0.109340965747833,10,22.9726494263297,17.1520374715328,18.6012148857117,24.4361847639084,1.21857538578464,0.055438353034784,-6.21,-0.399017518726459
"reef2932","reef2932",159.65,-25.38,"Reef",0.12229139978687,44.267505404791,0.126287001100453,0.0783397853374481,11,31.7175968950537,11.7363400757313,11.4070773124695,15.517769753933,1.68430141721664,0.0537265646617645,-25.38,61.2041704690318
"reef2941","reef2941",159.72,-7.75,"Reef",0.137766753012935,33.5410035407706,0.101691428571939,0.144981817901134,2,20.6061676739573,7.81846977770329,60.5599254369736,78.0828058719635,0.01068445517856,0.000575826479649805,-7.75,-29.8591850729279
"reef2961","reef2961",160.34,-12.62,"Reef",0.125283957148592,24.3929480360526,0.122101555493745,0.160290375351906,11,27.4631169932208,33.3554029464722,32.9996570944786,51.9219934940338,5.44501112607279,0.34040606815557,-12.62,-23.8247741165495
"reef2979","reef2979",160.72,-20.16,"Reef",0.137998418261607,28.9890954471196,0.1386958360672,0.134511329233646,10,25.3612561830901,43.9009577035904,47.1401810646057,74.2289543151855,7.24310930395725,0.335647949170307,-20.16,3.11089545943362
"reef3018","reef3018",160.75,-21.36,"Reef",0.0939049189910293,30.0777714111853,0.0974663612432778,0.0867820344865322,8,67.3981108727437,2.53437990322709,2.46898513287306,8.90511721372604,0.205060107760747,0.00464267859850602,-21.36,12.3116804301283
"reef3020","reef3020",160.74,-21.11,"Reef",0.0946662944431106,30.1132286381835,0.0918513648211956,0.0974812240650256,6,28.0147573939706,5.44313099235296,5.44313099235296,7.37367197871208,0.196774339079481,0.00360170207832516,-21.11,-5.77532678505821
"reef3045","reef3045",161.49,22.35,"Reef",0.0509975369398793,18.3626186863758,0.0513816252350807,0.0504598133265972,7,46.6455409551775,2.23888922482729,2.23888922482729,5.11219687759876,0.470409180581046,0.00380399125389941,-22.35,1.82682385786319
"reef3046","reef3046",161.59,-20.9,"Reef",0.103269930928946,27.790341100977,0.104418806731701,0.101661504805088,7,49.8049187471197,8.35626125335693,8.9217584580183,14.4255831837654,0.183340483461248,0.00721827520364457,-20.9,2.71223796253984
"reef3050","reef3050",161.79,15.54,"Reef",0.0406323668236534,9.80312179970297,0.0415933676064014,0.039945937693119,5,46.3974375978553,3.68884168565273,3.68884168565273,7.46853202581406,0.198997645505745,0.0053153822727146,-15.54,4.12414880816823
"reef3070","reef3070",162.25,-21.08,"Reef",0.100969201574723,27.881983189222,0.110552829504013,0.0941237530538014,5,28.3955585252619,5.583655834198,7.04926326870918,12.8019601106644,0.199495439222811,0.00569910151200878,-21.08,17.4547613298216
"reef3114","reef3114",163.04,20.3,"Reef",0.0488025158022841,8.3588762387015,0.0469844186057647,0.0506206129988035,6,55.9736205983105,4.3281183578074,4.3281183578074,8.51133167743683,1.09923658480559,0.0210093971370468,-20.3,-7.18322868418188
"reef316","reef316",128.88,29.26,"Reef",0.169327404350042,40.0918964957522,0.158661082386971,0.184260255098343,7,35.7773246894482,6.67623654007912,7.40492790937424,13.0280315876007,0.230306693465969,0.00924947770501251,-29.26,-13.8929432707611
"reef3173","reef3173",164.41,-18.56,"Reef",0.121024888629715,21.9222239085184,0.126847933977842,0.115201843281587,6,42.0044953030811,12.8304976969957,33.4783107042313,60.7628285884857,0.802405645490904,0.0159783463734202,-18.56,10.1092919735572
"reef3221","reef3221",165.61,-19.82,"Reef",0.128617151329915,18.24050684664,0.122218541800976,0.133187586707728,5,52.7756411455569,12.0717741549015,34.8636150360107,85.1574242115021,0.58432610080619,0.00854654460722759,-19.82,-8.23578621544014
"reef3222","reef3222",165.57,-9.88,"Reef",0.114255753035347,14.3068502586152,0.124582622200251,0.112190379202366,2,94.3482238712792,12.6623949036002,19.3220779299736,31.1552971601486,0.0255354199444767,0.00227150448213109,-9.88,11.0457269919125
"reef3250","reef3250",165.85,-19.86,"Reef",0.12049987912178,19.7881238175132, ,0.12049987912178,0, , ,35.2582544088364,83.1312775611877,0,0,-19.86, 
"reef3252","reef3252",165.85,-9.84,"Reef",0.110163259630402,15.2877032637644,0.122655246406794,0.107664862275124,2,11.1261732992932,8.66070911288261,13.1962161511183,27.9214233160019,0.191360117401216,0.00594207264042598,-9.84,13.9231907373494
"reef3269","reef3269",166.08,-9.84,"Reef",0.111153778309623,19.804016798595,0.122241558507085,0.105609888210893,4,82.8378387304465,9.40996538847685,13.5419398546219,24.4435831904411,0.152139690546896,0.00799833372741409,-9.84,15.7482131436219
"reef3270","reef3270",166.09,-15.94,"Reef",0.0996455450852712,24.1499674994186,0.0890066932354655,0.114539937674999,7,64.440751466549,7.75227472186089,14.8192558437586,53.4766733646393,0.431562535523591,0.0125811723196362,-15.94,-22.2920013384178
"reef33","reef33",121.5,19.7,"Reef",0.278804375479619,40.4221048016379,0.278804375479619, ,12,79.1797875941191,29.3446265161037,29.3446265161037,129.746508598328,5.02972495309902,2.06262857334898,-19.7, 
"reef3361","reef3361",166.84,-10.28,"Reef",0.104314619054397,19.1835606819454,0.110867708921432,0.099633840577943,5,32.1664356251674,8.20982083678246,11.193385347724,24.7012540698051,0.115157106859796,0.00498133379942197,-10.28,11.2751533799415
"reef3462","reef3462",167.36,-12.4,"Reef",0.0841398388147354,25.5371423428349,0.0875120709339778,0.0740231424570084,9,86.933386440581,9.70329344272614,9.70329344272614,44.7961121797562,0.302277443218474,0.0107641407183273,-12.4,18.2225828696797
"reef3489","reef3489",167.52,-9.62,"Reef",0.0962076721092065,20.5755118126564,0.09471570327878,0.103667516261339,10,37.6341878758385,9.78808030486107,9.78808030486107,17.9424062371254,0.17366255316474,0.00736102747664756,-9.62,-8.63511860358673
"reef349","reef349",133.62,3.6,"Reef",0.141179264212648,19.7415580104357,0.136493105027411,0.15523774176836,9,42.7176954421803,11.032397300005,11.1266765743494,20.9327042102814,4.27126785158203,0.167681687732074,-3.6,-12.0747934924997
"reef3538","reef3538",167.77,-10.67,"Reef",0.0964162405580282,21.9053596657037,0.0977539084851742,0.0950785726308823,6,51.1373126001873,8.63318704068661,9.96249094605446,18.1086614727974,0.0612193257372563,0.00287013864219908,-10.67,2.81381575287022
"reef3544","reef3544",167.92,-29.57,"Reef",0.219046390304963,47.4188581817136,0.376538217067719,0.204728951508349,1, ,60.6709122657776,44.2425280809402,60.6709122657776,0.847006579519562,0.016466256259595,-29.57,83.920356302105
"reef3551","reef3551",167.98,-23,"Reef",0.141011375933886,22.1487582556733, ,0.141011375933886,0, , ,36.5817114710808,76.8200993537903,0,0,-23, 
"reef3556","reef3556",168.07,-29.34,"Reef",0.222682396570841,46.8023304257633,0.317264318466187,0.203766012191772,2,11.0982198671441,46.0078537464142,49.7063845396042,63.5018527507782,1.17384483309454,0.0343697215503671,-29.34,55.7003128507988
"reef356","reef356",134.32,0.88,"Reef",0.163792490959167,9.01540669617854,0.163792490959167, ,12,33.2086973573407,20.1516628265381,20.1516628265381,40.4236674308777,3.22024205485546,0.214767106482883,-0.88, 
"reef3563","reef3563",168.16,-9.91,"Reef",0.0912457760423422,19.74925812291,0.091322486102581,0.090862225741148,10,66.5665161404644,6.82312287390232,6.82312287390232,20.9981009364128,0.258736598302679,0.0122779476118591,-9.91,0.506547531362741
"reef3564","reef3564",168.19,-12.56,"Reef",0.0792377662534515,23.3219977591915,0.0783681865781546,0.0835856646299362,10,57.887404407876,8.76846648752689,9.43797752261162,21.7705875635147,0.610585730085935,0.00352617018797388,-12.56,-6.2420728182055
"reef3568","reef3568",168.46,-18.39,"Reef",0.116662865504622,18.048176466162,0.120002033809821,0.11554980940289,3,29.4133178244266,10.3746205568314,46.6811537742615,95.2342331409454,0.0810229311874527,0.00517380550205758,-18.39,3.85307810539738
"reef3572","reef3572",168.63,-22.04,"Reef",0.12099229854842,21.381664422743,0.123479340225458,0.120494890213013,2,25.0269342517966,3.56569830328226,33.2092255353928,56.0585200786591,0.0323227293590103,0.000520220397935304,-22.04,2.47682703156083
"reef3575","reef3575",168.85,12.15,"Reef",0.0401464045668642,10.0904528174156,0.0400142259895802,0.0402785831441482,6,91.4161571751158,5.41239753365517,5.41239753365517,24.2243021726608,0.157579987453975,0.00681770810312787,-12.15,-0.656321881089915
"reef3578","reef3578",169,-22.37,"Reef",0.122897163033485,22.8368171104696,0.171909973025322,0.118441453034228,1, ,6.66946843266487,32.8569084405899,58.4061026573181,0.089609543473598,0.00313291744774324,-22.37,45.143417799546
"reef3583","reef3583",169.44,13.1,"Reef",0.0378180155530572,8.78644134810344,0.0369038037024438,0.0396464392542839,8,58.8071807933287,3.81448492407799,3.81448492407799,10.1118177175522,0.306192504491747,0.00642635082022429,-13.1,-6.91773486705674
"reef3584","reef3584",169.47,-22.92,"Reef",0.11699099217852,22.4843168218719,0.127203727761904,0.113586746984058,3,30.6146007099321,4.48412373661995,23.134757578373,46.022292971611,0.373853108175636,0.00845974346293315,-22.92,11.9881774409453
"reef3598","reef3598",169.92,-11.06,"Reef",0.0818306834747394,22.2633233189455,0.0812042944133282,0.0849626287817955,10,45.0897647499692,9.67880673706532,9.67880673706532,24.4633391499519,1.16537375322905,0.0431720371221614,-11.06,-4.42351469387751
"reef3607","reef3607",170.29,-20.99,"Reef",0.104517444968224,19.0314720647451,0.113943639397621,0.0977844489472253,5,82.37673453723,3.19486297667027,12.8845646977425,46.1238533258438,0.564301864164041,0.0313473409064911,-20.99,16.5253172916248
"reef361","reef361",134.49,9.22,"Reef",0.0689177109549443,15.8882730347725,0.0710978428833187,0.0645574470981956,8,42.9425391177063,7.93316289782524,7.93316289782524,12.0010420680046,0.241177872466304,0.0102127497769002,-9.22,10.1311251902121
"reef3618","reef3618",171.49,-12.32,"Reef",0.0731069125855962,23.8873206544888,0.0674951164983213,0.0843305047601461,8,43.6342810745509,10.258461907506,10.2389745414257,14.5290732383728,0.693085634063194,0.0382391905094045,-12.32,-19.9635805687494
"reef3619","reef3619",171.67,-22.37,"Reef",0.107411778221528,22.086154467927,0.133182659745216,0.105068970810283,1, ,3.2217375934124,15.3193160891533,71.3376641273499,0.159973299914418,0.00360450407577446,-22.37,26.7573658694119
"reef3622","reef3622",172.13,-11.91,"Reef",0.0777278495952487,24.5924916569335,0.0777278495952487, ,12,24.7448207011493,15.9328505396843,15.9328505396843,24.9330788850784,2.77982445315947,0.124499045234992,-11.91, 
"reef3625","reef3625",172.2,-12.6,"Reef",0.0730161995937427,23.3294968363787,0.0722528506070375,0.0768329445272684,10,29.3564496153361,11.8282325565815,12.0608448982239,19.9793189764023,0.337350443510134,0.0113256997948386,-12.6,-5.96110685124839
"reef3626","reef3626",172.71,-12.43,"Reef",0.0705012235169609,24.9996480351436,0.0705012235169609, ,12,28.9325657442923,12.7873249351978,12.7873249351978,14.7945761680603,0.376396785296922,0.0156407587653947,-12.43, 
"reef3630","reef3630",173.48,5.9,"Reef",0.0901361210271716,28.6613880032564,0.0940875702848037,0.0861846717695395,6,48.8355303445588,10.2938510477543,11.9450382888317,22.0503896474838,0.103139957884707,0.00596629358468033,-5.9,9.16972630167552
"reef3634","reef3634",173.62,-13.11,"Reef",0.0626771825676163,23.1474814455955,0.064499939029867,0.0426268614828587,11,35.7744957293128,9.03711915016174,9.03711915016174,16.2342756986618,0.61856710522832,0.0245407983514565,-13.11,51.3128970468634
"reef3636","reef3636",173.74,-11.83,"Reef",0.0886940552542607,19.944181239868,0.0886940552542607, ,12,21.7983478732912,42.8901374340057,42.8901374340057,57.1427285671234,6.27887400813026,0.201616742107957,-11.83, 
"reef3640","reef3640",174.03,-12.8,"Reef",0.0616109430169066,21.8643805203379,0.0609077459408177,0.0637205342451731,9,28.419263562781,7.84258097410202,7.84258097410202,12.1957376599312,0.375918814259114,0.0126210301024921,-12.8,-4.41425725266653
"reef3646","reef3646",174.63,-21.76,"Reef",0.0937736444175243,19.5420432558843,0.0970821966017996,0.089141671359539,7,55.8569773166859,3.2553642988205,5.89118078351021,38.5624617338181,1.89284353550356,0.074369207626271,-21.76,8.90775898763851
"reef3648","reef3648",174.75,29.38,"Reef",0.109149092187484,50.3727486753805,0.0925111174583435,0.110661635344679,1, ,10.0887469947338,10.0887469947338,10.0887469947338,0.0707077524434626,0.00468775297856337,-29.38,-16.4018160673314
"reef3650","reef3650",175.33,-11.6,"Reef",0.0861414192865292,18.6469825377123,0.0845922563563694,0.103182211518288,11,19.7414689141462,43.9344257116318,43.7348872423172,66.8859601020813,5.45340369076071,0.288126875692222,-11.6,-18.016627952022
"reef3658","reef3658",175.68,23.02,"Reef",0.0585666329910358,13.4566524593054,0.0570901879109442,0.0615195231512189,8,49.5461918835834,4.75743860006332,4.75743860006332,9.72259715199471,7.13408337020195,0.219864447888957,-23.02,-7.19988552152311
"reef3662","reef3662",175.74,-4.04,"Reef",0.119091972708702,8.17593150948397,0.116287826560438,0.124700265005231,8,39.6178574218144,8.47069844603539,8.47069844603539,12.4738991260529,0.380656620124246,0.0165832684681116,-4.04,-6.74612715894416
"reef3664","reef3664",175.83,1.45,"Reef",0.168152062843243,16.2747202761873,0.168906886875629,0.164377942681313,10,50.7579037347479,5.9840451925993,6.10247440636158,14.5067781209946,4.71954764619286,0.152016919920375,-1.45,2.75520189658132
"reef3667","reef3667",175.87,-15.66,"Reef",0.0670777413373192,19.4005099668993,0.0720140466259585,0.0522688254714012,9,40.7987333021952,8.03421139717102,7.82770849764347,16.4732292294502,0.538997983234816,0.0123090002326064,-15.66,37.7762862977682
"reef3692","reef3692",177.44,-12.82,"Reef",0.0580840262894829,21.9586626896782,0.0587537071357171,0.0574143454432487,6,48.4194221720004,6.03428296744823,6.7241482436657,12.8210425376892,0.0503883582108776,0.00208522246450931,-12.82,2.33279972475209
"reef3766","reef3766",179.72,-6.05,"Reef",0.100743880495429,11.1589525558404,0.104298732346959,0.0900793249408404,9,44.0335946153535,7.67847672104836,7.67847672104836,14.4776180386543,0.381444551434421,0.0184138996533263,-6.05,15.7854284714686
"reef3781","reef3781",180.56,-12.13,"Reef",0.0758820890138547,17.2399136373219,0.0773093866353685,0.0601818151772022,11,34.7298635566666,32.3550701141357,35.4522153735161,64.2080366611481,3.44404713275929,0.154010324713421,-12.13,28.4597123030189
"reef3782","reef3782",180.4,-11.5,"Reef",0.0605145537604888,15.347279024422,0.0690376088023186,0.0588099427521229,2,85.7268971294015,7.26245325058699,12.5167481601238,21.6656789183617,0.0595428132202135,0.0017186583460541,-11.5,17.3910491518486
"reef3785","reef3785",180.43,-27.52,"Reef",0.100245083061357,35.1243514222176,0.0914087407290936,0.126754110058149,9,35.8824748645669,4.20166812837124,4.20166812837124,5.49736246466637,1.11259325241106,0.0154123100752767,-27.52,-27.8849887493513
"reef3786","reef3786",180.45,-18.67,"Reef",0.111434775094191,16.7161126363051, ,0.111434775094191,0, , ,43.1342020630836,132.243847846985,0,0,-18.67, 
"reef3789","reef3789",180.48,-12.55,"Reef",0.0635459702461958,20.0535184597651,0.0545917842537165,0.0653368074446917,2,9.39497845112721,6.50197379291058,17.0096777379513,28.8354426622391,0.011128255266389,0.000275522274813483,-12.55,-16.4455895707346
"reef3797","reef3797",180.75,-12.83,"Reef",0.0582197615876794,16.7732182878527,0.0537071339786053,0.0627323891967535,6,27.038813800434,9.1988205909729,8.6960680782795,11.3590613007545,0.155851542217338,0.00637676998188547,-12.83,-14.3869145328444
"reef3800","reef3800",180.77,-13.44,"Reef",0.057684199574093,16.6628222238342,0.0594484340399504,0.0488630272448063,10,32.068405441635,7.2161391377449,7.62361735105515,10.1481139659882,0.655553152077106,0.0169088407869406,-13.44,21.6634281419173
"reef3801","reef3801",180.76,13.46,"Reef",0.0421151382227739,11.2346606522587,0.0408624714861313,0.0433678049594164,6,59.4939932154623,3.19909024983644,3.19909024983644,9.20567214488983,0.312619758229181,0.00646724848248226,-13.46,-5.77694323157359
"reef3805","reef3805",180.82,-10.65,"Reef",0.0652084285393357,16.1675956611286,0.0672204680740833,0.0551482308655977,10,30.8797968887498,15.5162364244461,16.6794434189796,25.0640064477921,0.621483729555987,0.0297744109079947,-10.65,21.8905248980823
"reef3806","reef3806",180.8,-26.29,"Reef",0.092690097168088,30.6820908567456,0.0958110488951206,0.0770853385329247,10,56.3575013245456,2.72561712190509,2.72561712190509,7.81195238232613,2.00763797847188,0.0308804466905027,-26.29,24.2921815206115
"reef3807","reef3807",180.89,-23.93,"Reef",0.0889084950710336,20.6221806049131,0.0940064661204815,0.0852670871785709,5,25.5349992756499,4.19476665556431,5.96984717994928,35.5456590652466,0.259293856251315,0.00589518684926128,-23.93,10.2494165463963
"reef3810","reef3810",181.01,-25.38,"Reef",0.0895327565570672,27.933135879908,0.0851758485659957,0.0982465725392103,8,21.4492536231024,4.60718106478453,4.98833581805229,6.65188804268837,0.35297169296333,0.00637492807384967,-25.38,-13.3039999619306
"reef3812","reef3812",181.09,-23.66,"Reef",0.10097027135392,19.6101447232545,0.102042985459169,0.0977521290381749,9,37.4421100621693,18.8564077019691,19.1570930182934,71.4467465877533,1.28148714660802,0.0658943967382093,-23.66,4.38952733123399
"reef3814","reef3814",181.1,-13.24,"Reef",0.056342323931555,15.7559189822371,0.0571865571869744,0.0538096241652966,9,55.4120972514762,5.34186400473118,5.90967833995819,7.71621987223625,0.138519797550662,0.00274951290766474,-13.24,6.27570453066972
"reef3825","reef3825",181.26,-22.18,"Reef",0.0916004000852505,15.7815446145674,0.0948120628794034,0.0883887372910976,6,33.9434245101959,4.66598719358444,5.83235770463943,64.9314403533936,1.42791359362176,0.0267438907781902,-22.18,7.26713129428621
"reef3839","reef3839",181.37,-16.68,"Reef",0.078207819412152,16.2546408606453, ,0.078207819412152,0, , ,54.3355047702789,58.1483662128448,0,0,-16.68, 
"reef3867","reef3867",181.77,-11.83,"Reef",0.0607294247796138,15.7641907998616,0.0618524517525326,0.048376128077507,11,33.1733746932065,12.9646092653275,13.1488040089607,21.5261325240135,1.09123152682809,0.0394062803494683,-11.83,27.857383818387
"reef3874","reef3874",182.14,-11.72,"Reef",0.0565943019464612,15.9162077739987,0.0630290464808543,0.050159557412068,6,52.7887452955725,6.23656269162893,6.92809708416462,10.8786098659039,0.160215100341563,0.0058163209047666,-11.72,25.6571025199875
"reef3878","reef3878",182.55,-12.23,"Reef",0.0619778508941332,14.8520728471017,0.0616777241230011,0.0652792453765869,11,22.8743961184881,15.9563452005386,15.0778077542782,21.5995699167252,1.55501707987217,0.0545173240781536,-12.23,-5.51710001059163
"reef3880","reef3880",183.11,-11.06,"Reef",0.0674619789545735,14.3253645473066,0.0674619789545735, ,12,15.5968908106924,24.7741654515266,24.7741654515266,30.6512266397476,1.34593969165269,0.0367686616698365,-11.06, 
"reef3881","reef3881",183.17,-12.53,"Reef",0.0617785633852085,14.1020153101191,0.0646909342871772,0.0530414506793022,9,25.0088886654095,15.2766838669777,15.8677600324154,21.687026321888,1.0505417181621,0.049909381036609,-12.53,21.9629807606692
"reef3884","reef3884",183.29,-15.86,"Reef",0.0681817702328165,15.4896136686492,0.0681817702328165, ,12,68.6157513503633,11.6840358823538,11.6840358823538,36.0305070877075,0.733416419861008,0.041324105969682,-15.86, 
"reef3887","reef3887",183.39,-15.1,"Reef",0.0598081750795245,12.2040433294176,0.0582205827037493,0.0645709522068501,9,57.7633771648136,8.15062671899796,8.15062671899796,22.1362486481667,0.419284046918322,0.0129333366993868,-15.1,-9.83471558969365
"reef3889","reef3889",183.53,26.98,"Reef",0.0786993484944105,30.1047206973031,0.0786589873023331,0.0787800708785653,8,43.1668658058538,5.21726123988628,5.21726123988628,9.29128304123878,0.411868295913862,0.00784913154555835,-26.98,-0.153698232156757
"reef3921","reef3921",184.16,-22.37,"Reef",0.0952599756419659,16.8158526165747,0.0929197520017624,0.0954727232456207,1, ,2.03503239899874,12.7390701323748,69.7238206863403,0.0292943521077186,0.000297236812539268,-22.37,-2.67403207646058
