"island","REGION","mean","sd","median","n_cells","na_cells","time"
"Alamagan","MARIAN",39.7790298461914,2.54801774904747,39.5469856262207,4,0,2010-12-01
"Swains","SAMOA",27.1691861152649,0.690461668872467,27.0905265808105,4,0,2010-12-01
"Howland","PRIAs",26.8690600395203,0.140183858003713,26.8761301040649,4,0,2010-12-01
"Laysan","NWHI",39.0488166809082,3.73436883001272,39.3381576538086,4,0,2010-12-01
"Nihoa","NWHI",24.515869140625,4.26722814876298,23.7193737030029,3,1,2010-12-01
"Maug","MARIAN",59.8386640548706,2.53686285142782,60.3048801422119,4,0,2010-12-01
"Necker","NWHI",33.6567004521688,3.73301972662767,34.3049240112305,6,0,2010-12-01
"Ofu & Olosega","SAMOA",23.7149931589762,0.890083288444168,24.1637029647827,6,0,2010-12-01
"Baker","PRIAs",30.6872856140137,1.27847293697507,30.694694519043,5,0,2010-12-01
"Hawaii","MHI",27.3516397476196,5.1824859317415,27.6404857635498,24,1,2011-01-01
"Maui","MHI",35.180419921875,8.33015678449893,34.2489261627197,16,1,2011-01-01
"Oahu","MHI",41.5165301731655,4.33178505403006,42.0664081573486,14,1,2011-01-01
"Kauai","MHI",40.7915054957072,2.64490049816873,40.5576210021973,12,0,2011-01-01
"Molokai","MHI",38.9287749203769,8.28976897094767,38.8475952148438,11,1,2011-01-01
"Guam","MARIAN",44.1268775939941,2.97986306213616,43.8312721252441,10,1,2011-01-01
"Lanai","MHI",29.7359063284738,4.09383033772159,27.5649833679199,7,1,2011-01-01
"Niihau","MHI",46.9914565086365,3.63925141106228,46.1120414733887,8,0,2011-01-01
"Tutuila","SAMOA",32.5608685811361,1.1797970625181,32.6108493804932,6,0,2011-01-01
"Saipan","MARIAN",53.1231300354004,3.29807222217282,52.8157386779785,5,0,2011-01-01
"Tinian","MARIAN",53.1898356846401,4.88587947584254,52.8157386779785,7,0,2011-01-01
"Jarvis","PRIAs",19.983199596405,0.982669672216764,19.9767484664917,4,0,2011-01-01
"Rota","MARIAN",49.7278762817383,3.74443318885632,48.3411827087402,5,0,2011-01-01
"Aguijan","MARIAN",53.965472539266,5.87957662734087,53.7898616790771,6,0,2011-01-01
"Sarigan","MARIAN",56.6102676391602,0.814822146229892,56.9819011688232,4,0,2011-01-01
"Guguan","MARIAN",63.8940706253052,3.1013951535268,64.0772266387939,4,0,2011-01-01
"Pagan","MARIAN",70.5489864349365,1.34690879371748,70.4202842712402,4,0,2011-01-01
"Agrihan","MARIAN",65.7175362904866,2.11361430387024,65.2796325683594,6,0,2011-01-01
"Asuncion","MARIAN",78.4602165222168,7.65640579581668,78.585693359375,4,0,2011-01-01
"Farallon de Pajaros","MARIAN",83.916690826416,6.18800905108142,84.3601493835449,4,0,2011-01-01
"Tau","SAMOA",34.3516244888306,2.8316003663295,33.2089786529541,6,0,2011-01-01
"Alamagan","MARIAN",68.4064846038818,2.1956948552669,68.1110191345215,4,0,2011-01-01
"Swains","SAMOA",31.8547163009644,1.83450714644387,31.8152265548706,4,0,2011-01-01
"Howland","PRIAs",25.9865221977234,1.40849923931564,25.7024593353271,4,0,2011-01-01
"Laysan","NWHI",45.2037229537964,5.03790661025839,47.014575958252,4,0,2011-01-01
"Nihoa","NWHI",41.5085220336914,1.85284657527586,41.1836395263672,3,1,2011-01-01
"Maug","MARIAN",89.0886325836182,1.58497517904562,89.3326034545898,4,0,2011-01-01
"Necker","NWHI",41.3678830464681,4.64319319946164,40.386417388916,6,0,2011-01-01
"Ofu & Olosega","SAMOA",34.8485873540243,3.62123180087713,33.2089786529541,6,0,2011-01-01
"Baker","PRIAs",23.2485740661621,0.579557947441453,23.3429012298584,5,0,2011-01-01
"Hawaii","MHI",22.9488220214844,2.27820664288875,22.9729881286621,24,1,2011-02-01
"Maui","MHI",25.1319975852966,3.98364735510842,24.9319553375244,16,1,2011-02-01
"Oahu","MHI",25.3508853912354,4.02051469423302,24.5257778167725,14,1,2011-02-01
"Kauai","MHI",22.289959748586,2.48278160469852,22.2932605743408,12,0,2011-02-01
"Molokai","MHI",23.4098814184015,3.08993816831904,22.0755500793457,11,1,2011-02-01
"Guam","MARIAN",40.396851348877,2.80401402520612,40.5888977050781,10,1,2011-02-01
"Lanai","MHI",20.9711944035121,1.16295019239675,21.6711406707764,7,1,2011-02-01
"Niihau","MHI",23.3666167259216,2.00115968156762,23.8306360244751,8,0,2011-02-01
"Tutuila","SAMOA",30.6010599136353,1.68289114555296,30.0462112426758,6,0,2011-02-01
"Saipan","MARIAN",30.5308261871338,2.7610681781319,30.8465766906738,5,0,2011-02-01
"Tinian","MARIAN",31.8822345733643,3.28870286432757,32.1427574157715,7,0,2011-02-01
"Jarvis","PRIAs",16.1394608020782,0.833636532519196,16.1616334915161,4,0,2011-02-01
"Rota","MARIAN",36.9929122924805,0.882157663797169,37.4194869995117,5,0,2011-02-01
"Aguijan","MARIAN",32.8583580652873,3.163036328761,33.8770389556885,6,0,2011-02-01
"Sarigan","MARIAN",39.7122650146484,2.62771841713853,39.3736152648926,4,0,2011-02-01
"Guguan","MARIAN",48.6358327865601,2.87403484664682,49.1457786560059,4,0,2011-02-01
"Pagan","MARIAN",51.3821630477905,0.978329548010161,51.2476005554199,4,0,2011-02-01
"Agrihan","MARIAN",49.0397338867188,3.7503000425716,49.9600448608398,6,0,2011-02-01
"Asuncion","MARIAN",38.0298585891724,3.6701983644405,38.1035785675049,4,0,2011-02-01
"Farallon de Pajaros","MARIAN",68.2800674438477,2.18369106321908,69.2152862548828,4,0,2011-02-01
"Tau","SAMOA",30.897133509318,3.58181117735203,30.9659223556519,6,0,2011-02-01
"Alamagan","MARIAN",51.2347354888916,1.15067040161276,51.1287746429443,4,0,2011-02-01
"Swains","SAMOA",23.1695494651794,0.759898989669416,23.4546766281128,4,0,2011-02-01
"Howland","PRIAs",30.5153522491455,1.34906967328515,30.381664276123,4,0,2011-02-01
"Laysan","NWHI",52.1884670257568,4.43411664044318,52.9894199371338,4,0,2011-02-01
"Nihoa","NWHI",37.2959963480631,2.83403469382427,36.8235015869141,3,1,2011-02-01
"Maug","MARIAN",43.5234937667847,2.62356035778439,42.6778011322021,4,0,2011-02-01
"Necker","NWHI",39.2046715418498,7.3968881024577,38.3824005126953,6,0,2011-02-01
"Ofu & Olosega","SAMOA",29.1997706095378,2.04635492044598,29.3896551132202,6,0,2011-02-01
"Baker","PRIAs",25.9792778015137,0.549544130370372,26.1973991394043,5,0,2011-02-01
"Hawaii","MHI",31.2645246187846,5.49291530748434,31.4091548919678,24,1,2011-03-01
"Maui","MHI",32.1654077768326,3.33375711797482,32.4288082122803,16,1,2011-03-01
"Oahu","MHI",37.8287745884487,4.01871606669593,37.086841583252,14,1,2011-03-01
"Kauai","MHI",40.0640182495117,4.19834025117098,40.5358467102051,12,0,2011-03-01
"Molokai","MHI",33.319916638461,2.89034058462402,33.3573837280273,11,1,2011-03-01
"Guam","MARIAN",38.9843536376953,4.72741404236049,38.283842086792,10,1,2011-03-01
"Lanai","MHI",31.551721572876,2.7233668019852,32.2490196228027,7,1,2011-03-01
"Niihau","MHI",40.8350863456726,2.82148962983665,41.5286254882812,8,0,2011-03-01
"Tutuila","SAMOA",19.6400295893351,1.39225089422147,19.5578126907349,6,0,2011-03-01
"Saipan","MARIAN",37.6823234558105,3.54631862496081,37.2726631164551,5,0,2011-03-01
"Tinian","MARIAN",39.40850012643,2.7711218044783,39.5164070129395,7,0,2011-03-01
"Jarvis","PRIAs",14.8019602298737,0.312375483017087,14.7607607841492,4,0,2011-03-01
"Rota","MARIAN",39.1120941162109,3.19081243142473,39.4078140258789,5,0,2011-03-01
"Aguijan","MARIAN",40.3885466257731,3.52110672100217,39.8565578460693,6,0,2011-03-01
"Sarigan","MARIAN",40.0548801422119,1.95491472005269,40.047025680542,4,0,2011-03-01
"Guguan","MARIAN",41.6506013870239,4.34177032660024,40.6822834014893,4,0,2011-03-01
"Pagan","MARIAN",25.2718896865845,1.97603740224731,25.6285247802734,4,0,2011-03-01
"Agrihan","MARIAN",28.7225300470988,1.30622313398719,28.8795776367188,6,0,2011-03-01
"Asuncion","MARIAN",34.9643898010254,1.34588302508963,35.3782844543457,4,0,2011-03-01
"Farallon de Pajaros","MARIAN",34.3196439743042,0.7013054638743,34.3524608612061,4,0,2011-03-01
"Tau","SAMOA",20.7679030100505,0.423816385719228,20.6975622177124,6,0,2011-03-01
"Alamagan","MARIAN",41.0461730957031,6.14620797368457,41.6993618011475,4,0,2011-03-01
"Swains","SAMOA",21.4384737014771,0.609235668033579,21.4550142288208,4,0,2011-03-01
"Howland","PRIAs",18.7203025817871,0.255468043689299,18.7320346832275,4,0,2011-03-01
"Laysan","NWHI",27.0766849517822,1.14476368850651,27.2033100128174,4,0,2011-03-01
"Nihoa","NWHI",40.2932116190592,3.19240089259504,40.7271347045898,3,1,2011-03-01
"Maug","MARIAN",35.1205520629883,1.49284510141678,35.2036972045898,4,0,2011-03-01
"Necker","NWHI",29.1692132949829,2.89770643681272,29.3077430725098,6,0,2011-03-01
"Ofu & Olosega","SAMOA",21.2431077957153,1.08089513591785,20.7143306732178,6,0,2011-03-01
"Baker","PRIAs",17.7666400909424,0.32143691559603,17.6649265289307,5,0,2011-03-01
"Hawaii","MHI",21.7972547610601,3.03681896247335,22.03098487854,24,1,2011-04-01
"Maui","MHI",18.3638904094696,2.24465569417977,17.9299211502075,16,1,2011-04-01
"Oahu","MHI",19.622163772583,1.73508724350808,19.7219371795654,14,1,2011-04-01
"Kauai","MHI",20.1808408896128,2.76927004946654,19.963357925415,12,0,2011-04-01
"Molokai","MHI",18.4879188537598,2.58999962144447,18.7405490875244,11,1,2011-04-01
"Guam","MARIAN",18.5520154953003,1.27786294452642,18.2511320114136,10,1,2011-04-01
"Lanai","MHI",18.6616792678833,2.18528639311339,18.9846992492676,7,1,2011-04-01
"Niihau","MHI",18.9044482707977,2.72223283003746,19.0150747299194,8,0,2011-04-01
"Tutuila","SAMOA",24.9146909713745,0.778511086531162,24.5609178543091,6,0,2011-04-01
"Saipan","MARIAN",21.7091281890869,0.700352263733118,21.4584331512451,5,0,2011-04-01
"Tinian","MARIAN",21.9753862108503,0.762819198381518,22.1454734802246,7,0,2011-04-01
"Jarvis","PRIAs",16.0098092556,0.750766528975589,15.971709728241,4,0,2011-04-01
"Rota","MARIAN",19.8209007263184,0.603264760067324,19.5836524963379,5,0,2011-04-01
"Aguijan","MARIAN",22.0374145507812,0.682469257772029,21.9988889694214,6,0,2011-04-01
"Sarigan","MARIAN",22.5136532783508,0.655988820690522,22.5921754837036,4,0,2011-04-01
"Guguan","MARIAN",24.8579053878784,1.3314604565865,24.8088817596436,4,0,2011-04-01
"Pagan","MARIAN",15.565527677536,1.25958697899204,15.1705164909363,4,0,2011-04-01
"Agrihan","MARIAN",17.7336149215698,1.3386170874255,17.7377071380615,6,0,2011-04-01
"Asuncion","MARIAN",19.3072671890259,1.10794331784739,19.7863473892212,4,0,2011-04-01
"Farallon de Pajaros","MARIAN",22.3803935050964,0.929772411867747,22.2943201065063,4,0,2011-04-01
"Tau","SAMOA",24.5763085683187,1.30106332425565,23.9125738143921,6,0,2011-04-01
"Alamagan","MARIAN",24.6606402397156,2.07137421258787,25.3048677444458,4,0,2011-04-01
"Swains","SAMOA",30.0376243591309,0.840027176069758,29.813663482666,4,0,2011-04-01
"Howland","PRIAs",22.9857497215271,1.88724809120191,23.0073394775391,4,0,2011-04-01
"Laysan","NWHI",27.9876346588135,0.7715280431087,27.9036359786987,4,0,2011-04-01
"Nihoa","NWHI",23.0244687398275,0.764317580848481,22.7825222015381,3,1,2011-04-01
"Maug","MARIAN",20.1322193145752,0.0886787120767878,20.1647481918335,4,0,2011-04-01
"Necker","NWHI",19.5543610254924,1.15597614933838,19.7497034072876,6,0,2011-04-01
"Ofu & Olosega","SAMOA",24.1656071345011,0.644508839686816,23.9125738143921,6,0,2011-04-01
"Baker","PRIAs",18.7848426818848,0.284629887076432,18.8699836730957,5,0,2011-04-01
"Hawaii","MHI",25.0232517719269,3.19840317429168,24.7538986206055,24,1,2011-05-01
"Maui","MHI",21.4923548698425,2.77428947433264,22.0854358673096,16,1,2011-05-01
"Oahu","MHI",19.2852757317679,2.63131909948107,19.5847949981689,14,1,2011-05-01
"Kauai","MHI",21.1020194689433,2.58685375240364,20.7821969985962,12,0,2011-05-01
"Molokai","MHI",18.0810214822943,2.91626985104282,18.2795829772949,11,1,2011-05-01
"Guam","MARIAN",18.3889142990112,0.952372562537552,18.3051099777222,10,1,2011-05-01
"Lanai","MHI",20.0392992837088,3.23633709563076,21.7113494873047,7,1,2011-05-01
"Niihau","MHI",20.5056669712067,2.03649935370436,20.0099420547485,8,0,2011-05-01
"Tutuila","SAMOA",24.4650576909383,0.867526995061318,24.1954326629639,6,0,2011-05-01
"Saipan","MARIAN",19.6513164520264,0.436539807928335,19.4411277770996,5,0,2011-05-01
"Tinian","MARIAN",19.4238610948835,0.547588704379836,19.4251194000244,7,0,2011-05-01
"Jarvis","PRIAs",17.6218194961548,0.301074642650038,17.6612138748169,4,0,2011-05-01
"Rota","MARIAN",17.896614074707,0.317309204300812,18.0295696258545,5,0,2011-05-01
"Aguijan","MARIAN",19.0123618443807,0.625335594639132,19.1098327636719,6,0,2011-05-01
"Sarigan","MARIAN",23.3409404754639,0.742202238440245,23.3504285812378,4,0,2011-05-01
"Guguan","MARIAN",24.1478862762451,1.05728580538365,24.4887733459473,4,0,2011-05-01
"Pagan","MARIAN",16.0334904193878,1.19001825685151,15.9900979995728,4,0,2011-05-01
"Agrihan","MARIAN",13.9166294733683,0.146975884034621,13.9009079933167,6,0,2011-05-01
"Asuncion","MARIAN",14.8397114276886,0.683681333095712,14.7107949256897,4,0,2011-05-01
"Farallon de Pajaros","MARIAN",13.11248254776,0.191717570082437,13.116783618927,4,0,2011-05-01
"Tau","SAMOA",28.7244968414307,1.07098594996617,28.6406383514404,6,0,2011-05-01
"Alamagan","MARIAN",21.6387958526611,2.0828946782872,21.4032917022705,4,0,2011-05-01
"Swains","SAMOA",37.0859003067017,1.00209656381754,37.1580905914307,4,0,2011-05-01
"Howland","PRIAs",18.1681065559387,0.881232227355786,18.2289438247681,4,0,2011-05-01
"Laysan","NWHI",23.8967084884644,0.894464371025446,24.0826282501221,4,0,2011-05-01
"Nihoa","NWHI",27.8822968800863,1.3591000232487,28.1024761199951,3,1,2011-05-01
"Maug","MARIAN",14.2991347312927,0.634933183495488,14.3027572631836,4,0,2011-05-01
"Necker","NWHI",20.6674327850342,0.884367897726425,20.6556968688965,6,0,2011-05-01
"Ofu & Olosega","SAMOA",28.1457430521647,0.774657502742556,28.1180276870728,6,0,2011-05-01
"Baker","PRIAs",16.4556354522705,0.0859639826954387,16.4466247558594,5,0,2011-05-01
"Hawaii","MHI",32.8636477788289,2.4998076736625,33.3315258026123,24,1,2011-06-01
"Maui","MHI",29.0283002853394,2.48529482886267,29.6454648971558,16,1,2011-06-01
"Oahu","MHI",29.1583258765084,2.17610409467462,29.2883338928223,14,1,2011-06-01
"Kauai","MHI",21.4678923288981,2.53227053001649,21.0699911117554,12,0,2011-06-01
"Molokai","MHI",27.5122933821245,2.56729694361633,28.4622497558594,11,1,2011-06-01
"Guam","MARIAN",20.8600923538208,1.26073914203686,20.9349069595337,10,1,2011-06-01
"Lanai","MHI",27.9272646222796,3.05419958091047,29.6283740997314,7,1,2011-06-01
"Niihau","MHI",21.8349351882935,1.73392623647649,21.8838176727295,8,0,2011-06-01
"Tutuila","SAMOA",41.1471061706543,3.43933304766739,40.7333717346191,6,0,2011-06-01
"Saipan","MARIAN",20.8109382629395,0.365140851233089,20.9079647064209,5,0,2011-06-01
"Tinian","MARIAN",21.5791211809431,0.812970724636649,21.1309261322021,7,0,2011-06-01
"Jarvis","PRIAs",24.2213439941406,0.311389374440509,24.2313079833984,4,0,2011-06-01
"Rota","MARIAN",21.8252136230469,0.48314080238359,21.8117580413818,5,0,2011-06-01
"Aguijan","MARIAN",22.0696659088135,0.966861836962176,22.1528902053833,6,0,2011-06-01
"Sarigan","MARIAN",27.3110384941101,1.15195016021947,27.2334079742432,4,0,2011-06-01
"Guguan","MARIAN",28.0699443817139,0.671215658671873,27.9943828582764,4,0,2011-06-01
"Pagan","MARIAN",26.1198587417603,0.716353270814576,26.2574882507324,4,0,2011-06-01
"Agrihan","MARIAN",22.7160676320394,2.60442939947622,22.6443510055542,6,0,2011-06-01
"Asuncion","MARIAN",15.786723613739,0.933037848612345,15.765727519989,4,0,2011-06-01
"Farallon de Pajaros","MARIAN",17.5783743858337,0.280471899499663,17.5689220428467,4,0,2011-06-01
"Tau","SAMOA",43.5580660502116,2.76896635850841,44.1046199798584,6,0,2011-06-01
"Alamagan","MARIAN",27.1260666847229,0.799381687550277,27.1665496826172,4,0,2011-06-01
"Swains","SAMOA",54.588475227356,0.748988537140154,54.4072017669678,4,0,2011-06-01
"Howland","PRIAs",25.9804368019104,1.92198316106585,25.9244537353516,4,0,2011-06-01
"Laysan","NWHI",19.5154280662537,1.08766648081406,19.7617359161377,4,0,2011-06-01
"Nihoa","NWHI",22.1329212188721,1.70313989918105,23.0395393371582,3,1,2011-06-01
"Maug","MARIAN",17.2481217384338,0.54059569062768,17.2942752838135,4,0,2011-06-01
"Necker","NWHI",23.1283330917358,1.11515948188668,23.141731262207,6,0,2011-06-01
"Ofu & Olosega","SAMOA",43.2510331471761,2.70143274291451,43.3802051544189,6,0,2011-06-01
"Baker","PRIAs",23.7298484802246,0.657256355130594,23.5823554992676,5,0,2011-06-01
"Hawaii","MHI",29.3226323127747,4.1713441964778,28.3127117156982,24,1,2011-07-01
"Maui","MHI",27.0049471855164,4.47926829855898,26.6271543502808,16,1,2011-07-01
"Oahu","MHI",27.8074553353446,0.758272179866162,27.8870992660522,14,1,2011-07-01
"Kauai","MHI",26.2307039896647,1.52565635595962,26.2601375579834,12,0,2011-07-01
"Molokai","MHI",26.8971864526922,2.98658932342427,27.5385665893555,11,1,2011-07-01
"Guam","MARIAN",20.4269292831421,0.825534099977255,20.4990768432617,10,1,2011-07-01
"Lanai","MHI",23.7710552215576,1.93970312378433,23.5534954071045,7,1,2011-07-01
"Niihau","MHI",27.6905190944672,1.26322930873675,27.3071708679199,8,0,2011-07-01
"Tutuila","SAMOA",55.1592483520508,5.34675687358177,54.70969581604,6,0,2011-07-01
"Saipan","MARIAN",21.2117713928223,0.852921983538127,21.419864654541,5,0,2011-07-01
"Tinian","MARIAN",20.6739818028041,1.02362945797945,20.4183807373047,7,0,2011-07-01
"Jarvis","PRIAs",27.121778011322,2.0154764600205,26.9720621109009,4,0,2011-07-01
"Rota","MARIAN",20.3719760894775,0.474455541413219,20.5792636871338,5,0,2011-07-01
"Aguijan","MARIAN",20.1324659983317,0.521079682044475,20.1487674713135,6,0,2011-07-01
"Sarigan","MARIAN",20.8754940032959,1.19873607132061,20.8788681030273,4,0,2011-07-01
"Guguan","MARIAN",20.4113435745239,0.270008191032841,20.2838048934937,4,0,2011-07-01
"Pagan","MARIAN",19.0364184379578,0.493514433796597,18.8934135437012,4,0,2011-07-01
"Agrihan","MARIAN",20.4723466237386,1.53894162585002,20.5081558227539,6,0,2011-07-01
"Asuncion","MARIAN",21.0608968734741,0.726115803577674,21.0918779373169,4,0,2011-07-01
"Farallon de Pajaros","MARIAN",18.1886053085327,0.684184767088943,18.2545528411865,4,0,2011-07-01
"Tau","SAMOA",54.870943069458,4.30245902430029,54.6420230865479,6,0,2011-07-01
"Alamagan","MARIAN",20.0623359680176,0.320015384841121,20.1696643829346,4,0,2011-07-01
"Swains","SAMOA",64.6896104812622,1.07585816243444,64.649845123291,4,0,2011-07-01
"Howland","PRIAs",28.7056260108948,0.370392541623245,28.6991481781006,4,0,2011-07-01
"Laysan","NWHI",21.3637099266052,1.18397683095811,21.2832584381104,4,0,2011-07-01
"Nihoa","NWHI",24.6633262634277,2.02463813972069,25.1915550231934,3,1,2011-07-01
"Maug","MARIAN",19.8188557624817,0.677752462530603,19.7973661422729,4,0,2011-07-01
"Necker","NWHI",27.4372138977051,2.55427176127762,28.4161252975464,6,0,2011-07-01
"Ofu & Olosega","SAMOA",57.017281850179,7.20125024984392,54.6420230865479,6,0,2011-07-01
"Baker","PRIAs",28.2090744018555,0.552031541628082,28.3792839050293,5,0,2011-07-01
"Hawaii","MHI",26.5806283950806,3.14807736027041,26.5461950302124,24,1,2011-08-01
"Maui","MHI",26.3404867649078,3.61181283195522,26.4312343597412,16,1,2011-08-01
"Oahu","MHI",25.25843334198,2.82091008447866,24.4453039169312,14,1,2011-08-01
"Kauai","MHI",28.1151777903239,1.81731620807199,28.0150165557861,12,0,2011-08-01
"Molokai","MHI",23.0965596979315,2.42481955700967,23.1479892730713,11,1,2011-08-01
"Guam","MARIAN",18.3174566268921,0.786122609606176,18.3176727294922,10,1,2011-08-01
"Lanai","MHI",24.5691419328962,3.51201919719604,25.8126983642578,7,1,2011-08-01
"Niihau","MHI",26.074526309967,2.3781262496655,25.8466320037842,8,0,2011-08-01
"Tutuila","SAMOA",62.3913237253825,6.76505622009135,62.3682422637939,6,0,2011-08-01
"Saipan","MARIAN",18.2504619598389,1.28352919564977,18.4761619567871,5,0,2011-08-01
"Tinian","MARIAN",17.5617203031267,1.56823158931158,17.8990135192871,7,0,2011-08-01
"Jarvis","PRIAs",26.8754119873047,2.13647018530631,26.5368385314941,4,0,2011-08-01
"Rota","MARIAN",17.4965911865234,0.781110501028798,17.0626926422119,5,0,2011-08-01
"Aguijan","MARIAN",17.0661517779032,1.26346582805183,17.0660982131958,6,0,2011-08-01
"Sarigan","MARIAN",24.5553832054138,0.314392974938018,24.5161209106445,4,0,2011-08-01
"Guguan","MARIAN",25.3962874412537,0.397619177238865,25.432445526123,4,0,2011-08-01
"Pagan","MARIAN",25.871940612793,0.141221571493281,25.8879079818726,4,0,2011-08-01
"Agrihan","MARIAN",27.2541542053223,0.767284602314827,27.2958698272705,6,0,2011-08-01
"Asuncion","MARIAN",22.856782913208,2.2049128616116,22.875262260437,4,0,2011-08-01
"Farallon de Pajaros","MARIAN",22.0996708869934,1.42451105065808,21.7649364471436,4,0,2011-08-01
